generation,individual_id,seed_value,reward,shared_fitness
1,0,2116,-1308.6551987485755,0.09611789621331107
1,0,2083,-1815.2410384056382,0.09611789621331107
1,0,2117,-1070.063575771532,0.09611789621331107
1,0,2114,-1285.3796148009192,0.09611789621331107
1,0,2119,-1524.4935266106315,0.09611789621331107
1,1,2116,-1315.8333945617708,0.10058604048557929
1,1,2083,-1852.486011452037,0.10058604048557929
1,1,2117,-856.9232325774128,0.10058604048557929
1,1,2114,-1282.4877498114922,0.10058604048557929
1,1,2119,-1433.4465377046333,0.10058604048557929
1,2,2116,-1275.7594047168168,0.08470826666635797
1,2,2083,-1754.7053765046105,0.08470826666635797
1,2,2117,-1060.3235140891527,0.08470826666635797
1,2,2114,-1236.8306401600637,0.08470826666635797
1,2,2119,-2000.0,0.08470826666635797
1,3,2116,-1256.3331764643926,0.10911360596178178
1,3,2083,-1723.4338564285233,0.10911360596178178
1,3,2117,-1054.2386586720254,0.10911360596178178
1,3,2114,-1188.5686348620516,0.10911360596178178
1,3,2119,-1534.05729721448,0.10911360596178178
1,4,2116,-1265.793485304531,0.10865967419075127
1,4,2083,-1757.412206792953,0.10865967419075127
1,4,2117,-954.602372682546,0.10865967419075127
1,4,2114,-1215.862731548845,0.10865967419075127
1,4,2119,-1490.9381146810238,0.10865967419075127
1,5,2116,-1306.4631622945606,0.09601294905261257
1,5,2083,-1830.2233222889795,0.09601294905261257
1,5,2117,-1063.4506879277474,0.09601294905261257
1,5,2114,-1282.4055199914965,0.09601294905261257
1,5,2119,-1498.5972433151753,0.09601294905261257
1,6,2116,-1297.4362676222968,0.0983461025137235
1,6,2083,-1805.4525973804625,0.0983461025137235
1,6,2117,-1066.664529525747,0.0983461025137235
1,6,2114,-1275.9142360427375,0.0983461025137235
1,6,2119,-1509.3845624911019,0.0983461025137235
1,7,2116,-1299.2552416829315,0.09857049183505368
1,7,2083,-1792.046404356828,0.09857049183505368
1,7,2117,-1071.317099139311,0.09857049183505368
1,7,2114,-1277.9921759496797,0.09857049183505368
1,7,2119,-1530.5291711700206,0.09857049183505368
1,8,2116,-1266.2881275392351,0.10680247390088468
1,8,2083,-1738.744909466839,0.10680247390088468
1,8,2117,-1059.8480615600577,0.10680247390088468
1,8,2114,-1217.1939018149815,0.10680247390088468
1,8,2119,-1525.4585303901774,0.10680247390088468
1,9,2116,-1266.5083466777533,0.10678479578458205
1,9,2083,-1735.3445172956606,0.10678479578458205
1,9,2117,-1061.1121401029636,0.10678479578458205
1,9,2114,-1209.516935672343,0.10678479578458205
1,9,2119,-1538.087040304035,0.10678479578458205
1,10,2116,-1269.45590998189,0.10606233641781851
1,10,2083,-1750.876962581485,0.10606233641781851
1,10,2117,-1044.2197315062083,0.10606233641781851
1,10,2114,-1212.959162582595,0.10606233641781851
1,10,2119,-1523.2248175734442,0.10606233641781851
1,11,2116,-1277.9895039451487,0.10422050305213694
1,11,2083,-1778.1405719836544,0.10422050305213694
1,11,2117,-993.9021043115121,0.10422050305213694
1,11,2114,-1249.6317783321836,0.10422050305213694
1,11,2119,-1499.0430053071743,0.10422050305213694
1,12,2116,-1287.0188130706258,0.10183564641962745
1,12,2083,-1768.380826112686,0.10183564641962745
1,12,2117,-1070.191534931234,0.10183564641962745
1,12,2114,-1258.1238790406096,0.10183564641962745
1,12,2119,-1529.3851687890656,0.10183564641962745
1,13,2116,-1295.4725142656011,0.09774708978130472
1,13,2083,-1818.8295440835523,0.09774708978130472
1,13,2117,-1058.1754647363136,0.09774708978130472
1,13,2114,-1274.5812615755542,0.09774708978130472
1,13,2119,-1498.8570437276353,0.09774708978130472
1,14,2116,-1302.5199170096244,0.09772860474822515
1,14,2083,-1799.757259726551,0.09772860474822515
1,14,2117,-1070.2229094021302,0.09772860474822515
1,14,2114,-1278.4200140557475,0.09772860474822515
1,14,2119,-1530.7279331854018,0.09772860474822515
1,15,2116,-1279.4699546349916,0.10455344525346094
1,15,2083,-1787.3704660337926,0.10455344525346094
1,15,2117,-962.7799890192614,0.10455344525346094
1,15,2114,-1244.9873635749236,0.10455344525346094
1,15,2119,-1486.9924567659493,0.10455344525346094
1,16,2116,-1297.609221014648,0.09786490659764496
1,16,2083,-1823.058466800271,0.09786490659764496
1,16,2117,-1050.7760170008553,0.09786490659764496
1,16,2114,-1276.475781052477,0.09786490659764496
1,16,2119,-1487.115869601512,0.09786490659764496
1,17,2116,-1246.8245195421766,0.1089877396382649
1,17,2083,-1716.4131729113137,0.1089877396382649
1,17,2117,-1068.0803335895193,0.1089877396382649
1,17,2114,-1183.5313274694415,0.1089877396382649
1,17,2119,-1556.3847498476991,0.1089877396382649
1,18,2116,-1304.7042534998334,0.09690026652663689
1,18,2083,-1822.8008789372013,0.09690026652663689
1,18,2117,-1056.374984253703,0.09690026652663689
1,18,2114,-1282.7632678630246,0.09690026652663689
1,18,2119,-1499.187319936359,0.09690026652663689
1,19,2116,-1326.91071701619,0.09372581463247298
1,19,2083,-1847.099633875825,0.09372581463247298
1,19,2117,-1054.838088356573,0.09372581463247298
1,19,2114,-1297.0156617595796,0.09372581463247298
1,19,2119,-1494.8695326978582,0.09372581463247298
1,20,2116,-1287.372385926992,0.10135504064648676
1,20,2083,-1767.799907743389,0.10135504064648676
1,20,2117,-1071.3336393950806,0.10135504064648676
1,20,2114,-1260.4683816801721,0.10135504064648676
1,20,2119,-1539.9682173877707,0.10135504064648676
1,21,2116,-1284.7769156668053,0.10067055967124934
1,21,2083,-1792.0227206286024,0.10067055967124934
1,21,2117,-1042.6885297104172,0.10067055967124934
1,21,2114,-1261.1836447116395,0.10067055967124934
1,21,2119,-1515.2388553338574,0.10067055967124934
1,22,2116,-1276.1322066514354,0.10407175729115738
1,22,2083,-1753.6642362790838,0.10407175729115738
1,22,2117,-1065.169270886208,0.10407175729115738
1,22,2114,-1242.119490615562,0.10407175729115738
1,22,2119,-1530.5048780459308,0.10407175729115738
1,23,2116,-1318.2287951472813,0.0942880834195628
1,23,2083,-1831.198536492141,0.0942880834195628
1,23,2117,-1068.702791995614,0.0942880834195628
1,23,2114,-1290.9856458510735,0.0942880834195628
1,23,2119,-1521.5611885050344,0.0942880834195628
1,24,2116,-1283.093368574929,0.10064019612928254
1,24,2083,-1795.193100937379,0.10064019612928254
1,24,2117,-1061.5197687673879,0.10064019612928254
1,24,2114,-1264.238064235415,0.10064019612928254
1,24,2119,-1498.2405428624909,0.10064019612928254
1,25,2116,-1284.7807994950629,0.1021324027751352
1,25,2083,-1786.2110473927455,0.1021324027751352
1,25,2117,-1028.118678129669,0.1021324027751352
1,25,2114,-1261.483533878311,0.1021324027751352
1,25,2119,-1500.8219004960356,0.1021324027751352
1,26,2116,-1291.5022203172955,0.09996669939865335
1,26,2083,-1816.2507119752936,0.09996669939865335
1,26,2117,-1006.3770509208606,0.09996669939865335
1,26,2114,-1271.6331022229017,0.09996669939865335
1,26,2119,-1482.1132403276201,0.09996669939865335
1,27,2116,-1300.3360595946085,0.09815170033456577
1,27,2083,-1796.7074828737984,0.09815170033456577
1,27,2117,-1071.6948910102599,0.09815170033456577
1,27,2114,-1278.6632464493114,0.09815170033456577
1,27,2119,-1528.2994670223995,0.09815170033456577
1,28,2116,-1301.9228664318234,0.09820139032807199
1,28,2083,-1822.7928671828424,0.09820139032807199
1,28,2117,-1021.2872663137135,0.09820139032807199
1,28,2114,-1279.0626020579182,0.09820139032807199
1,28,2119,-1489.8062098145324,0.09820139032807199
1,29,2116,-1266.4335256059928,0.10707941102415564
1,29,2083,-1730.9898375977068,0.10707941102415564
1,29,2117,-1062.8866185722566,0.10707941102415564
1,29,2114,-1205.423914074843,0.10707941102415564
1,29,2119,-1543.051455921935,0.10707941102415564
1,30,2116,-1324.4902465090515,0.09395807703145012
1,30,2083,-1847.149713903504,0.09395807703145012
1,30,2117,-1054.302074118297,0.09395807703145012
1,30,2114,-1295.8179065300121,0.09395807703145012
1,30,2119,-1491.8627660124253,0.09395807703145012
1,31,2116,-1282.003296603316,0.10302463258777612
1,31,2083,-1753.6670962170904,0.10302463258777612
1,31,2117,-1068.3181531063942,0.10302463258777612
1,31,2114,-1239.0264995819834,0.10302463258777612
1,31,2119,-1552.127039015353,0.10302463258777612
1,32,2116,-1256.6204383708948,0.1085970408635868
1,32,2083,-1718.0470093987612,0.1085970408635868
1,32,2117,-1065.7795986907654,0.1085970408635868
1,32,2114,-1190.7270369982357,0.1085970408635868
1,32,2119,-1551.7390479359537,0.1085970408635868
1,33,2116,-1308.3220650340124,0.09752597637995625
1,33,2083,-1841.9249566818653,0.09752597637995625
1,33,2117,-974.3126534350806,0.09752597637995625
1,33,2114,-1284.4614421707943,0.09752597637995625
1,33,2119,-1476.81950946899,0.09752597637995625
1,34,2116,-1302.4926509078755,0.09798789778619571
1,34,2083,-1828.2246785368645,0.09798789778619571
1,34,2117,-994.0100078471378,0.09798789778619571
1,34,2114,-1280.1668488255214,0.09798789778619571
1,34,2119,-1494.7604738236405,0.09798789778619571
1,35,2116,-1300.0621027431457,0.0971002320552328
1,35,2083,-1810.55292432232,0.0971002320552328
1,35,2117,-1067.9995421398348,0.0971002320552328
1,35,2114,-1278.267301487006,0.0971002320552328
1,35,2119,-1523.3911992369647,0.0971002320552328
1,36,2116,-1297.924622585285,0.0993291006442181
1,36,2083,-1822.6311818641664,0.0993291006442181
1,36,2117,-986.2169905716926,0.0993291006442181
1,36,2114,-1276.1698437228456,0.0993291006442181
1,36,2119,-1485.250693149192,0.0993291006442181
1,37,2116,-1317.2739185809687,0.09710993136147994
1,37,2083,-1846.7600636465165,0.09710993136147994
1,37,2117,-967.4962550696243,0.09710993136147994
1,37,2114,-1289.9021783842381,0.09710993136147994
1,37,2119,-1469.25225353313,0.09710993136147994
1,38,2116,-1284.3762274428589,0.10116659689713162
1,38,2083,-1775.5750024360602,0.10116659689713162
1,38,2117,-1066.0648002299777,0.10116659689713162
1,38,2114,-1256.9091449913687,0.10116659689713162
1,38,2119,-1533.2534464673802,0.10116659689713162
1,39,2116,-1313.3278198762964,0.09543341210979714
1,39,2083,-1835.533614022052,0.09543341210979714
1,39,2117,-1054.6418180754783,0.09543341210979714
1,39,2114,-1287.8706808360203,0.09543341210979714
1,39,2119,-1496.2520726280916,0.09543341210979714
1,40,2116,-1298.2370696794433,0.09780718253474144
1,40,2083,-1808.7739338228832,0.09780718253474144
1,40,2117,-1066.6416829044351,0.09780718253474144
1,40,2114,-1275.8978478408733,0.09780718253474144
1,40,2119,-1514.0292721627259,0.09780718253474144
1,41,2116,-1357.9549842077836,0.09594392510320086
1,41,2083,-1827.460085028165,0.09594392510320086
1,41,2117,-1069.8689458089862,0.09594392510320086
1,41,2114,-1317.5348682657757,0.09594392510320086
1,41,2119,-1445.5547880520812,0.09594392510320086
1,42,2116,-1305.4575064021303,0.09678665500602708
1,42,2083,-1817.7457492851634,0.09678665500602708
1,42,2117,-1068.2732160882222,0.09678665500602708
1,42,2114,-1282.6188218145876,0.09678665500602708
1,42,2119,-1507.4018755770685,0.09678665500602708
1,43,2116,-1307.0906129033315,0.09721635225159747
1,43,2083,-1790.5396809007045,0.09721635225159747
1,43,2117,-1085.0039105816838,0.09721635225159747
1,43,2114,-1282.7338964795167,0.09721635225159747
1,43,2119,-1551.3509171877458,0.09721635225159747
1,44,2116,-1288.2185570890408,0.10163449313188287
1,44,2083,-1753.0993508859126,0.10163449313188287
1,44,2117,-1093.760456911582,0.10163449313188287
1,44,2114,-1254.7094912821992,0.10163449313188287
1,44,2119,-1559.686468087107,0.10163449313188287
1,45,2116,-1290.4650925486942,0.09873358089110444
1,45,2083,-1811.64799210742,0.09873358089110444
1,45,2117,-1059.322026298109,0.09873358089110444
1,45,2114,-1271.7224541011583,0.09873358089110444
1,45,2119,-1496.682774982588,0.09873358089110444
1,46,2116,-1284.4988443506986,0.10184698773776261
1,46,2083,-1774.2499472515606,0.10184698773776261
1,46,2117,-1064.0645896277908,0.10184698773776261
1,46,2114,-1257.116506516546,0.10184698773776261
1,46,2119,-1520.7805447137684,0.10184698773776261
1,47,2116,-1289.42390082673,0.10120317455949085
1,47,2083,-1769.6534329433248,0.10120317455949085
1,47,2117,-1068.9430730781633,0.10120317455949085
1,47,2114,-1261.3604913178008,0.10120317455949085
1,47,2119,-1538.490498137986,0.10120317455949085
1,48,2116,-1284.7410367490197,0.10173272952761903
1,48,2083,-1848.4836875146964,0.10173272952761903
1,48,2117,-925.4855815387756,0.10173272952761903
1,48,2114,-1264.738773640072,0.10173272952761903
1,48,2119,-1413.6263990862976,0.10173272952761903
1,49,2116,-1343.4507183617616,0.09397613084919612
1,49,2083,-1859.4369084816408,0.09397613084919612
1,49,2117,-973.8452801729675,0.09397613084919612
1,49,2114,-1309.114624728866,0.09397613084919612
1,49,2119,-1481.3453519330978,0.09397613084919612
2,0,2116,-1277.9895039451487,0.08892659198749514
2,0,2117,-993.9021043115121,0.08892659198749514
2,0,2114,-1249.6317783321836,0.08892659198749514
2,0,2052,-907.7968439517628,0.08892659198749514
2,0,2115,-1016.5880181143956,0.08892659198749514
2,1,2116,-1279.4699546349916,0.09324159299175117
2,1,2117,-962.7799890192614,0.09324159299175117
2,1,2114,-1244.9873635749236,0.09324159299175117
2,1,2052,-880.8790416214613,0.09324159299175117
2,1,2115,-1015.3938066549543,0.09324159299175117
2,2,2116,-1269.45590998189,0.09247078244831404
2,2,2117,-1044.2197315062083,0.09247078244831404
2,2,2114,-1212.959162582595,0.09247078244831404
2,2,2052,-954.6199323132557,0.09247078244831404
2,2,2115,-1058.5570129214418,0.09247078244831404
2,3,2116,-1266.5083466777533,0.09320117590995526
2,3,2117,-1061.1121401029636,0.09320117590995526
