generation,individual_id,seed_value,reward,shared_fitness
1,0,2043,-1374.239947515797,0.09825538639835135
1,0,2111,-1066.9565380266629,0.09825538639835135
1,0,2103,-1735.1311893136085,0.09825538639835135
1,0,2070,-1178.0761307767425,0.09825538639835135
1,0,2046,-991.5975709653129,0.09825538639835135
1,1,2043,-1351.1627602643064,0.11936635483683025
1,1,2111,-993.3524567477175,0.11936635483683025
1,1,2103,-1693.3128891234066,0.11936635483683025
1,1,2070,-1216.213940962098,0.11936635483683025
1,1,2046,-857.2979586592829,0.11936635483683025
1,2,2043,-1344.532319098299,0.12422678172592105
1,2,2111,-969.073865322142,0.12422678172592105
1,2,2103,-1692.2658378458789,0.12422678172592105
1,2,2070,-1195.228704409656,0.12422678172592105
1,2,2046,-741.512313682728,0.12422678172592105
1,3,2043,-1377.202660147076,0.10469110010026718
1,3,2111,-1059.5944791379477,0.10469110010026718
1,3,2103,-1724.4825388598915,0.10469110010026718
1,3,2070,-1203.865532075447,0.10469110010026718
1,3,2046,-859.1659042259553,0.10469110010026718
1,4,2043,-1357.0549270539905,0.11650650010771779
1,4,2111,-1019.2250595307676,0.11650650010771779
1,4,2103,-1707.1303177486682,0.11650650010771779
1,4,2070,-1195.3229408603831,0.11650650010771779
1,4,2046,-742.8307911544572,0.11650650010771779
1,5,2043,-1399.2248158118891,0.09498073297359597
1,5,2111,-1071.5755019516664,0.09498073297359597
1,5,2103,-1745.5196353752096,0.09498073297359597
1,5,2070,-1184.3341665512587,0.09498073297359597
1,5,2046,-896.0010400633771,0.09498073297359597
1,6,2043,-1372.847475021212,0.09551427482183364
1,6,2111,-1063.9008657584288,0.09551427482183364
1,6,2103,-1739.796848544971,0.09551427482183364
1,6,2070,-1174.032670583283,0.09551427482183364
1,6,2046,-1043.6317163617607,0.09551427482183364
1,7,2043,-1391.580144123681,0.10222041715296087
1,7,2111,-1069.680893612008,0.10222041715296087
1,7,2103,-1730.0506915722267,0.10222041715296087
1,7,2070,-1203.4102989823689,0.10222041715296087
1,7,2046,-832.3866281794776,0.10222041715296087
1,8,2043,-1349.4582032893275,0.12064605563284905
1,8,2111,-986.5306481273366,0.12064605563284905
1,8,2103,-1691.843209513689,0.12064605563284905
1,8,2070,-1208.0312617267116,0.12064605563284905
1,8,2046,-850.0281836983245,0.12064605563284905
1,9,2043,-1447.8262523701278,0.07004953027162837
1,9,2111,-1127.7486529375099,0.07004953027162837
1,9,2103,-1783.6840341610164,0.07004953027162837
1,9,2070,-1149.4119999792397,0.07004953027162837
1,9,2046,-1210.6938167256003,0.07004953027162837
1,10,2043,-1390.0176917123877,0.10501706983017287
1,10,2111,-1070.0467470798662,0.10501706983017287
1,10,2103,-1729.098705620668,0.10501706983017287
1,10,2070,-1197.8879446640717,0.10501706983017287
1,10,2046,-741.1307292545345,0.10501706983017287
1,11,2043,-1434.3253493752293,0.07658074102072782
1,11,2111,-1106.1769120131332,0.07658074102072782
1,11,2103,-1770.975983921467,0.07658074102072782
1,11,2070,-1177.513324613269,0.07658074102072782
1,11,2046,-1154.7602782936085,0.07658074102072782
1,12,2043,-1441.4391655638512,0.07200378414918683
1,12,2111,-1123.8000985421118,0.07200378414918683
1,12,2103,-1780.0051464103599,0.07200378414918683
1,12,2070,-1153.7737287809707,0.07200378414918683
1,12,2046,-1199.650046303372,0.07200378414918683
1,13,2043,-1399.7888061539452,0.08341286093570106
1,13,2111,-1072.0491470682152,0.08341286093570106
1,13,2103,-1762.8312288813092,0.08341286093570106
1,13,2070,-1165.2866224182703,0.08341286093570106
1,13,2046,-1127.638891262862,0.08341286093570106
1,14,2043,-1436.6729156635386,0.07405771766975507
1,14,2111,-1091.531689164536,0.07405771766975507
1,14,2103,-1781.0257954537096,0.07405771766975507
1,14,2070,-1080.8785940551518,0.07405771766975507
1,14,2046,-1245.5827271122873,0.07405771766975507
1,15,2043,-1349.7627566838116,0.11937144066862693
1,15,2111,-993.4079222346993,0.11937144066862693
1,15,2103,-1703.2136772427987,0.11937144066862693
1,15,2070,-1186.2880966318335,0.11937144066862693
1,15,2046,-743.0273609926563,0.11937144066862693
1,16,2043,-1310.258929529304,0.13636946140670553
1,16,2111,-1187.0062489838558,0.13636946140670553
1,16,2103,-1634.5862279012536,0.13636946140670553
1,16,2070,-1227.0887426782742,0.13636946140670553
1,16,2046,-934.9591358383434,0.13636946140670553
1,17,2043,-1447.6703806609214,0.06927869687204677
1,17,2111,-1131.7115222083646,0.06927869687204677
1,17,2103,-1784.736381782803,0.06927869687204677
1,17,2070,-1165.8375012855279,0.06927869687204677
1,17,2046,-1199.0631988844173,0.06927869687204677
1,18,2043,-1425.3100602161849,0.0822323167447061
1,18,2111,-1088.8880548586822,0.0822323167447061
1,18,2103,-1760.900537291267,0.0822323167447061
1,18,2070,-1175.2181513359346,0.0822323167447061
1,18,2046,-1121.437246412117,0.0822323167447061
1,19,2043,-1347.0298051236198,0.1234003074747938
1,19,2111,-984.6888723491455,0.1234003074747938
1,19,2103,-1688.5197417575273,0.1234003074747938
1,19,2070,-1206.525781027348,0.1234003074747938
1,19,2046,-797.2723009769531,0.1234003074747938
1,20,2043,-1436.4954563096364,0.07476849967109006
1,20,2111,-1112.016692695752,0.07476849967109006
1,20,2103,-1775.2683440361277,0.07476849967109006
1,20,2070,-1168.388616571742,0.07476849967109006
1,20,2046,-1163.3246549683302,0.07476849967109006
1,21,2043,-1358.3798221891172,0.11599642907293484
1,21,2111,-995.5153432989814,0.11599642907293484
1,21,2103,-1704.4604341697575,0.11599642907293484
1,21,2070,-1203.5885466791542,0.11599642907293484
1,21,2046,-819.7936713409347,0.11599642907293484
1,22,2043,-1418.0816675053775,0.077073776456385
1,22,2111,-1074.9744285524562,0.077073776456385
1,22,2103,-1774.5241596915725,0.077073776456385
1,22,2070,-1159.9583170795481,0.077073776456385
1,22,2046,-1171.441248802729,0.077073776456385
1,23,2043,-1388.1689593083663,0.10421631268622034
1,23,2111,-1070.856236571802,0.10421631268622034
1,23,2103,-1731.4161320195403,0.10421631268622034
1,23,2070,-1192.4120633218627,0.10421631268622034
1,23,2046,-748.0901341087321,0.10421631268622034
1,24,2043,-1393.2139137068466,0.09887672193437705
1,24,2111,-1070.588493438927,0.09887672193437705
1,24,2103,-1736.129878862063,0.09887672193437705
1,24,2070,-1191.4180719342373,0.09887672193437705
