generation,individual_id,seed_value,reward,shared_fitness
1,0,2027,-1913.432459338734,0.0845207330652781
1,0,2050,-1371.1442486715348,0.0845207330652781
1,0,2118,-1088.7509183955701,0.0845207330652781
1,0,2123,-1265.2647396107782,0.0845207330652781
1,0,2054,-907.7570787725487,0.0845207330652781
1,1,2027,-1837.4998248009233,0.12172236406134346
1,1,2050,-1316.6497084586683,0.12172236406134346
1,1,2118,-1149.326209444076,0.12172236406134346
1,1,2123,-1281.4386560463315,0.12172236406134346
1,1,2054,-1190.649640368084,0.12172236406134346
1,2,2027,-1914.9476704710057,0.08730875018635656
1,2,2050,-1376.7139376446646,0.08730875018635656
1,2,2118,-1072.6774957989594,0.08730875018635656
1,2,2123,-1256.6287771228726,0.08730875018635656
1,2,2054,-759.3561619495075,0.08730875018635656
1,3,2027,-1879.153040891686,0.10002482166834167
1,3,2050,-1338.3708520969399,0.10002482166834167
1,3,2118,-1132.4431387454154,0.10002482166834167
1,3,2123,-1275.1152229175739,0.10002482166834167
1,3,2054,-1087.0599197237357,0.10002482166834167
1,4,2027,-1885.448743036474,0.09442455041877947
1,4,2050,-1353.8544060583538,0.09442455041877947
1,4,2118,-1148.7080161348608,0.09442455041877947
1,4,2123,-1285.5534147504507,0.09442455041877947
1,4,2054,-1121.3028117199344,0.09442455041877947
1,5,2027,-1818.097329447628,0.13377114351924815
1,5,2050,-1298.928324287358,0.13377114351924815
1,5,2118,-1127.063121541307,0.13377114351924815
1,5,2123,-1275.5931363699124,0.13377114351924815
1,5,2054,-1207.8810425500326,0.13377114351924815
1,6,2027,-1822.6583563743181,0.13758566306710499
1,6,2050,-1437.529812101994,0.13758566306710499
1,6,2118,-846.6972512870507,0.13758566306710499
1,6,2123,-1175.730146545749,0.13758566306710499
1,6,2054,-1132.981212731972,0.13758566306710499
1,7,2027,-1887.132747123493,0.09993260139513382
1,7,2050,-1341.8177716814168,0.09993260139513382
1,7,2118,-1080.2225920328767,0.09993260139513382
1,7,2123,-1264.7720273314553,0.09993260139513382
1,7,2054,-947.905343735959,0.09993260139513382
1,8,2027,-1845.3161107003286,0.11720485545556916
1,8,2050,-1320.1020761576879,0.11720485545556916
1,8,2118,-1151.6465756565503,0.11720485545556916
1,8,2123,-1280.7288535902037,0.11720485545556916
1,8,2054,-1186.0907569400747,0.11720485545556916
1,9,2027,-1867.9761149032981,0.1054681039131205
1,9,2050,-1344.8511058933072,0.1054681039131205
1,9,2118,-1152.984524558859,0.1054681039131205
1,9,2123,-1282.899154927404,0.1054681039131205
1,9,2054,-1085.1943567005799,0.1054681039131205
1,10,2027,-1875.5122370202134,0.10578631694599118
1,10,2050,-1425.6527228360696,0.10578631694599118
1,10,2118,-1058.0666355736637,0.10578631694599118
1,10,2123,-1222.37607029117,0.10578631694599118
1,10,2054,-927.2727098305614,0.10578631694599118
1,11,2027,-1900.9628874304797,0.09097952513198711
1,11,2050,-1410.5674317082764,0.09097952513198711
1,11,2118,-1068.9708338902099,0.09097952513198711
1,11,2123,-1245.137827985078,0.09097952513198711
1,11,2054,-922.1555699823979,0.09097952513198711
1,12,2027,-1835.1739669837598,0.12482509625989753
1,12,2050,-1319.42415039282,0.12482509625989753
1,12,2118,-1127.7811013397622,0.12482509625989753
1,12,2123,-1280.094116803034,0.12482509625989753
1,12,2054,-1129.7321098449588,0.12482509625989753
1,13,2027,-1869.6063517316459,0.10663191460920159
1,13,2050,-1331.99502109143,0.10663191460920159
1,13,2118,-1104.8031578254358,0.10663191460920159
1,13,2123,-1273.1949694551909,0.10663191460920159
1,13,2054,-1077.5414529690286,0.10663191460920159
1,14,2027,-1880.5932456521068,0.10835799156206444
1,14,2050,-1420.38008949037,0.10835799156206444
1,14,2118,-1069.9202044178433,0.10835799156206444
1,14,2123,-1249.4877309186002,0.10835799156206444
1,14,2054,-631.2808519600619,0.10835799156206444
1,15,2027,-1899.651165494747,0.08832513328220731
1,15,2050,-1353.7904473021244,0.08832513328220731
1,15,2118,-1130.1260993081362,0.08832513328220731
1,15,2123,-1277.042930109393,0.08832513328220731
1,15,2054,-1061.6831432787083,0.08832513328220731
1,16,2027,-1912.56184380109,0.0818155640089838
1,16,2050,-1369.475295795161,0.0818155640089838
1,16,2118,-1108.3440319905064,0.0818155640089838
1,16,2123,-1271.1977288447208,0.0818155640089838
1,16,2054,-1028.5828354151113,0.0818155640089838
1,17,2027,-1893.6397191145059,0.09415798733282692
1,17,2050,-1335.572401367339,0.09415798733282692
1,17,2118,-1087.1044015497475,0.09415798733282692
1,17,2123,-1262.8478178421042,0.09415798733282692
1,17,2054,-1049.075538590693,0.09415798733282692
1,18,2027,-1784.4647863895234,0.15152108777027432
1,18,2050,-1296.744883831488,0.15152108777027432
1,18,2118,-1148.044883552229,0.15152108777027432
1,18,2123,-1288.3380956674062,0.15152108777027432
1,18,2054,-1236.0492338695387,0.15152108777027432
1,19,2027,-1908.6652136379635,0.08991638769855248
1,19,2050,-1394.4571135845272,0.08991638769855248
1,19,2118,-1078.4565813626516,0.08991638769855248
1,19,2123,-1258.7338958852713,0.08991638769855248
1,19,2054,-765.2297862159015,0.08991638769855248
1,20,2027,-1915.507681659884,0.08039129562731616
1,20,2050,-1362.726691465865,0.08039129562731616
1,20,2118,-1098.8432801839472,0.08039129562731616
1,20,2123,-1265.982083927203,0.08039129562731616
1,20,2054,-1046.1010019292753,0.08039129562731616
1,21,2027,-1896.4009367449178,0.09307612371291213
1,21,2050,-1347.120955636415,0.09307612371291213
1,21,2118,-1083.013112375379,0.09307612371291213
1,21,2123,-1265.8737832470601,0.09307612371291213
1,21,2054,-1007.1966044110168,0.09307612371291213
1,22,2027,-1898.2961109501937,0.09447936686105698
1,22,2050,-1391.3603997996818,0.09447936686105698
1,22,2118,-1069.0251688322107,0.09447936686105698
1,22,2123,-1223.4143380171217,0.09447936686105698
1,22,2054,-893.1765789948597,0.09447936686105698
1,23,2027,-1917.180691522924,0.08424597558580874
1,23,2050,-1396.545536780619,0.08424597558580874
1,23,2118,-1078.0584561730134,0.08424597558580874
1,23,2123,-1263.962275672794,0.08424597558580874
1,23,2054,-792.6215464151355,0.08424597558580874
1,24,2027,-1868.5407135268895,0.11023640841796291
1,24,2050,-1414.4396604959811,0.11023640841796291
1,24,2118,-1030.1626018214818,0.11023640841796291
1,24,2123,-1196.9910388419876,0.11023640841796291
1,24,2054,-991.0994896397266,0.11023640841796291
1,25,2027,-1881.1635861313237,0.10261788794051883
1,25,2050,-1420.8296856969228,0.10261788794051883
1,25,2118,-1068.0777445675526,0.10261788794051883
1,25,2123,-1226.6966334098174,0.10261788794051883
1,25,2054,-915.5856683676146,0.10261788794051883
1,26,2027,-1913.5870708545076,0.08216022063847443
1,26,2050,-1369.5972274016015,0.08216022063847443
1,26,2118,-1095.5783928565315,0.08216022063847443
1,26,2123,-1269.7948101475376,0.08216022063847443
1,26,2054,-1001.6272571894109,0.08216022063847443
1,27,2027,-1872.1684749512347,0.10314399086320593
1,27,2050,-1325.4672767697857,0.10314399086320593
1,27,2118,-1122.8315981206927,0.10314399086320593
1,27,2123,-1272.4847824345795,0.10314399086320593
1,27,2054,-1163.212383532889,0.10314399086320593
1,28,2027,-1882.3203923892715,0.09921214463493486
1,28,2050,-1342.5434215510002,0.09921214463493486
1,28,2118,-1113.485913952175,0.09921214463493486
1,28,2123,-1272.1109422424606,0.09921214463493486
