generation,individual_id,seed_value,reward,shared_fitness
1,0,2100,-1167.6836218469305,0.0834380065273037
1,0,2069,-1143.463873770356,0.0834380065273037
1,0,2099,-814.9795103299083,0.0834380065273037
1,0,2038,-1065.6150907845356,0.0834380065273037
1,0,2025,-1918.7318941190722,0.0834380065273037
1,1,2100,-1150.0071854995315,0.11205890499333881
1,1,2069,-1104.0535681783513,0.11205890499333881
1,1,2099,-1154.122297440817,0.11205890499333881
1,1,2038,-860.049567251586,0.11205890499333881
1,1,2025,-1873.867501091416,0.11205890499333881
1,2,2100,-1101.695231342705,0.09135142986474275
1,2,2069,-1073.313034514044,0.09135142986474275
1,2,2099,-768.5313807008589,0.09135142986474275
1,2,2038,-1041.2038685879154,0.09135142986474275
1,2,2025,-1914.2069559037361,0.09135142986474275
1,3,2100,-1118.3239191476869,0.09661867542681762
1,3,2069,-1077.8928106784772,0.09661867542681762
1,3,2099,-724.9738162435092,0.09661867542681762
1,3,2038,-982.6710956742855,0.09661867542681762
1,3,2025,-1908.8217654594223,0.09661867542681762
1,4,2100,-1152.917314574644,0.10747314035009033
1,4,2069,-1111.443467526777,0.10747314035009033
1,4,2099,-1078.0871601981726,0.10747314035009033
1,4,2038,-895.0817620153249,0.10747314035009033
1,4,2025,-1881.6405500337198,0.10747314035009033
1,5,2100,-1146.81029383409,0.09954515906212097
1,5,2069,-1099.09954224147,0.09954515906212097
1,5,2099,-954.5396059795769,0.09954515906212097
1,5,2038,-970.9007238859704,0.09954515906212097
1,5,2025,-1895.664938670781,0.09954515906212097
1,6,2100,-1170.2278680990153,0.10459959301998752
1,6,2069,-1158.8949389263385,0.10459959301998752
1,6,2099,-1044.0867151801338,0.10459959301998752
1,6,2038,-987.9220867829192,0.10459959301998752
1,6,2025,-1881.690529290184,0.10459959301998752
1,7,2100,-1031.5813545864994,0.11150100959746219
1,7,2069,-960.5196550931304,0.11150100959746219
1,7,2099,-873.8458432146917,0.11150100959746219
1,7,2038,-1063.130739693013,0.11150100959746219
1,7,2025,-1886.8108006524458,0.11150100959746219
1,8,2100,-1162.556918067964,0.11257444181943199
1,8,2069,-1141.062465062108,0.11257444181943199
1,8,2099,-1154.6926613669298,0.11257444181943199
1,8,2038,-852.6297646202258,0.11257444181943199
1,8,2025,-1871.5105910856105,0.11257444181943199
1,9,2100,-1138.1703665202685,0.11272579336805055
1,9,2069,-1087.8775968965483,0.11272579336805055
1,9,2099,-1124.9808075737174,0.11272579336805055
1,9,2038,-900.9503374357829,0.11272579336805055
1,9,2025,-1873.5296795401428,0.11272579336805055
1,10,2100,-1142.0258113069629,0.10615539754703902
1,10,2069,-1090.7651245749546,0.10615539754703902
1,10,2099,-1050.2402858999167,0.10615539754703902
1,10,2038,-870.2166039244803,0.10615539754703902
1,10,2025,-1886.4417657894417,0.10615539754703902
1,11,2100,-1122.614687260592,0.10466741206036376
1,11,2069,-1078.5058566695357,0.10466741206036376
1,11,2099,-1035.5966909782674,0.10466741206036376
1,11,2038,-942.0176679091697,0.10466741206036376
1,11,2025,-1888.0117444529985,0.10466741206036376
1,12,2100,-1147.7545889038374,0.09458478372787821
1,12,2069,-1101.2817422670228,0.09458478372787821
1,12,2099,-1035.8455313786128,0.09458478372787821
1,12,2038,-968.4936660162333,0.09458478372787821
1,12,2025,-1900.423978794676,0.09458478372787821
1,13,2100,-1125.839269778447,0.10846545652435698
