Timestep,Reward
10000,17.9
20000,24.3
30000,22.0
40000,28.05
50000,44.35
60000,60.2
70000,66.8
80000,71.35
90000,82.55
100000,100.55
110000,130.2
120000,129.7
130000,130.75
140000,136.25
150000,131.3
160000,116.95
170000,89.0
180000,113.65
190000,92.15
200000,67.15
210000,91.5
220000,90.35
230000,106.15
240000,88.0
250000,95.35
260000,74.8
270000,72.85
280000,73.8
290000,81.1
300000,87.95
310000,78.8
320000,85.2
330000,69.95
340000,99.45
350000,95.8
360000,84.25
370000,100.2
380000,67.45
390000,88.75
400000,67.85
410000,110.45
420000,84.0
430000,76.05
440000,106.5
450000,78.9
460000,87.0
470000,86.65
480000,86.4
490000,94.65
500000,109.0
510000,102.05
520000,78.65
530000,85.1
540000,94.85
550000,111.4
560000,127.3
570000,102.0
580000,117.35
590000,129.4
600000,121.7
610000,130.85
620000,137.65
630000,107.65
640000,121.7
650000,84.35
660000,94.25
670000,89.35
680000,118.4
690000,97.1
700000,104.9
710000,109.25
720000,111.7
730000,108.0
740000,98.7
750000,102.0
760000,96.95
770000,92.15
780000,74.15
790000,91.5
800000,114.85
810000,96.15
820000,108.2
830000,99.45
840000,94.75
850000,95.75
860000,97.95
870000,85.2
880000,92.7
890000,93.7
900000,119.95
910000,89.6
920000,90.55
930000,83.45
940000,110.95
950000,90.5
960000,101.25
970000,68.55
980000,95.55
990000,74.55
1000000,71.3
