gen,best_fitness,max_raw_reward,avg_raw_reward
63,0.07308998824773585,-159.61129558964677,-554.4110602143655
64,0.06679320445359348,-76.98422530782094,-421.7438243805918
65,0.06087815092128937,-75.66204987942449,-311.83157562704815
66,0.06582347346414823,-111.07975965158592,-407.8465531555845
67,0.06369630785798658,-108.39281438613332,-401.3395945674325
68,0.06235693232285966,-105.38409263932053,-373.8425630290447
69,0.06693142568943815,-78.98817456284006,-438.4027126611137
70,0.06465141282613092,-101.24345921287464,-394.72149949163946
71,0.07582058011278281,-106.75041553350113,-489.6273986839611
72,0.07540858824595141,-77.73755335226795,-526.8703699004689
73,0.07217067499734679,-178.3977232156754,-569.050892248956
74,0.06509846388564529,-154.43439306737014,-430.77119585174756
75,0.06314175736354373,-78.75439374140998,-346.1121759232979
76,0.059030036659614045,-52.56693973928416,-233.23038169930314
77,0.06592384339698448,-76.27443287885379,-372.0861824069153
78,0.06102922451821025,-51.69665910873605,-275.1829662330411
79,0.05982017183698394,-75.43325865338439,-283.1377517142589
80,0.05608655698122707,-46.50669146225073,-191.56374415192312
81,0.05854030181444101,-107.23766850209763,-279.4815406101528
82,0.06000724033921064,-47.83504013158911,-257.7247129634599
83,0.059704997568544284,-24.566360048518,-257.51838895701405
84,0.09461612329745715,-52.77801298967652,-568.5884125911558
85,0.06513373338778544,-72.82204432374115,-378.55187759992657
86,0.0712486387410249,-100.47121057493746,-483.131580508123
87,0.06845397211884206,-74.87452607211382,-426.7201334687714
88,0.06477320664589609,-73.89822461163354,-350.87421960163584
89,0.057989851120912456,-48.357179537097686,-237.76271465736087
90,0.06579796055806889,-80.43042442426763,-366.9195367230448
91,0.08761959959859603,-104.39675437072768,-659.9560611970032
92,0.06889605185850914,-124.10063314542808,-477.6381028162951
93,0.07349680318126556,-100.43929745003962,-515.2944845126879
94,0.07286050515865235,-148.54552205855876,-535.0098848339171
95,0.06298876994953709,-101.50029286936135,-366.4570119705805
96,0.0627355026573567,-123.47053971501619,-391.0895276028168
97,0.06625129265227467,-133.89735284586996,-448.60021859251896
98,0.06349953341241454,-119.18622641747183,-367.5877516677094
99,0.07461540034466313,-128.3884813926789,-553.4804329527618
100,0.06781315486803527,-197.84734423424453,-546.905045694238
