gen,best_fitness,max_raw_reward,avg_raw_reward
1,0.07234433390288422,-1448.171141517782,-1560.76788430169
2,0.07837193037765838,-1312.137409965264,-1520.0952229148813
3,0.07042507540471353,-1243.4681142381064,-1474.8885600952867
4,0.08567105048609966,-1089.1380891626256,-1429.49115686013
5,0.0927878572354304,-1043.9648765079828,-1389.9642891894757
6,0.08197252063794058,-1021.8585651278967,-1388.2437433780494
7,0.08476392431605902,-1084.8507530120205,-1400.6118079296316
8,0.1008986311974835,-1080.2632697142315,-1409.5671924287108
9,0.08821125017956115,-1106.4266313817911,-1419.8849660557382
10,0.10158943189571451,-900.6685407963756,-1329.0263052172234
11,0.07451968545157608,-1044.0402641580433,-1326.3446092108588
12,0.07530134159655334,-1002.4484502223262,-1232.541032100937
13,0.10715670730077315,-978.9756573895363,-1288.6087384592067
14,0.1049391868994299,-912.05033107165,-1276.968795093077
15,0.24008146991668938,-1116.3501386238588,-1419.0634032355963
16,0.09409021724258175,-835.0788339024048,-1317.7856431784699
17,0.09097757874895283,-779.7997557010776,-1247.272848586987
18,0.09311287985721288,-1030.7551791326994,-1371.030173670394
19,0.09188877027125443,-947.9114384256839,-1333.9242543842245
20,0.12183782682774179,-705.6467395697334,-1293.329648663389
21,0.12355521778070641,-757.514890961824,-1351.5843505722532
22,0.0931931847853751,-750.9779460368215,-1276.0828366863745
23,0.09518617515701375,-775.5059440687662,-1280.9201611709525
24,0.12347407104395783,-652.4675297127305,-1294.6002245408922
25,0.1260706124980478,-655.5004277731178,-1229.2456700912826
26,0.14605787912623666,-520.7083300499759,-1234.2022549267967
27,0.1305580759218307,-495.02919006905006,-1187.6763443032148
28,0.11303557749031742,-488.88402029735914,-1158.6985432210372
29,0.09945987517923396,-615.0619850336603,-1227.333204548966
30,0.1037756764553554,-468.19268727424316,-1113.9439749947276
31,0.12357849796612468,-415.4725985050516,-1119.3292732106574
32,0.11479230865988196,-490.0339348352486,-1125.9926379189665
33,0.11764752142198862,-410.6465488742574,-1098.6209827753885
34,0.13819270282054769,-186.53725241833166,-1187.945770642352
35,0.15253759490239033,-135.66041567753038,-1086.0571310022397
36,0.13650112350895957,-236.71357769030706,-1115.6920177419756
37,0.13024419800273,-212.17970244517036,-1032.1421109634207
38,0.11908198559656998,-108.00947814155629,-945.8507787153242
39,0.11359493004228141,-250.057142937792,-938.8157662870393
40,0.11003765890719396,-135.04427945930243,-905.9945491715235
41,0.1046959635026821,-107.32663009798493,-858.2631111055873
42,0.09387518022122425,-138.21646872007173,-824.5447128676095
43,0.07967855955203555,-78.04607015857776,-568.7864448727804
44,0.08964040552214846,-77.60289689451676,-681.1533274241383
45,0.09247021310423713,-105.6190338875793,-703.6488830382872
46,0.07717775861708749,-76.37941923404355,-527.2735807026809
47,0.08164510801032118,-75.67394081286719,-546.0538790006324
48,0.07907206636851097,-76.60206408259695,-581.2114351138295
49,0.07295048524879426,-76.90714927251292,-491.1635067200573
50,0.06996851652296203,-76.18213191080076,-476.4617333848482
51,0.07020146232905267,-79.23556406336252,-480.3816948677452
52,0.07540721738806165,-134.69653239689782,-539.21882735513
53,0.07431827082420518,-124.55697748909942,-543.1081518550053
54,0.07817814727332613,-121.34746237841759,-607.566223069309
55,0.07223503659914816,-75.63896270159111,-496.10983674581854
56,0.08528515794330137,-148.6841618285468,-664.2257231733707
57,0.0866089588743559,-149.32845509817696,-700.4907540655423
58,0.10045191938564413,-195.72459848655362,-866.4231637322258
59,0.08989253588584782,-125.99822847158384,-721.4926865175362
60,0.08365668078753183,-151.31557277235146,-712.9988949958363
61,0.0842968144685983,-101.97607244944018,-658.4221673957555
62,0.06998861457440816,-74.35404427957458,-426.42035374917924
63,0.07264035974587989,-51.11860533459855,-483.6812849702308
64,0.06972779617214855,-103.19073785288978,-427.32275053934046
65,0.06431982997507268,-71.71173155859631,-362.338292057917
66,0.0640962013870213,-50.23384329056196,-318.6510198612135
67,0.0630916089543774,-50.86691261844375,-320.0713075586286
68,0.06854239710858415,-79.32578608308765,-406.81271525931714
69,0.06291992107492594,-52.987205153128436,-285.3603345187914
70,0.05864742403345578,-48.77590343327569,-222.13428908327106
