generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
1,0.04702253554166361,-111.72271839884782,-444.8682033650987,-111.72271839884782
2,0.046761871218732556,-107.09808083310187,-394.2176245087883,-107.09808083310187
3,0.046816656222700655,-64.08988426948926,-281.9272593827005,-64.08988426948926
4,0.04664966653220005,-89.5001614056857,-254.04811736858102,-89.5001614056857
5,0.04630591101258622,-108.62696068685277,-298.63842542402574,-108.62696068685277
6,0.046185146518310786,-82.60040423514226,-279.20422391221393,-95.52961849343994
7,0.04582600854428329,-79.97929181883164,-296.2803054883982,-96.6002380382325
8,0.0452917714939577,-75.61129893921547,-248.7640082811431,-83.82013161783387
9,0.0465082545911171,-91.85938427183015,-260.9920715179429,-91.85938427183015
10,0.04500263183870569,-82.95309034287921,-211.24525623316822,-102.93550556716816
11,0.045184427573989515,-91.94451053385121,-245.32001997896305,-107.17075196792287
12,0.04447346859487444,-77.75962066025184,-243.12133790721336,-146.01696780049082
13,0.044375644909808415,-52.3855557176562,-230.16522202287948,-89.7957747088515
14,0.0442375977065888,-67.507816235457,-231.09077852164944,-77.83441639569645
15,0.04434586784580459,-73.43474942481551,-239.43108998014526,-73.43474942481551
16,0.044023453968346185,-70.00788610512852,-291.16914142919626,-100.6659414643904
17,0.04629015225672064,-77.95392068285722,-277.0100160147047,-77.95392068285722
18,0.04527240868446629,-92.53274752156328,-219.1805007874569,-115.09298222451748
19,0.04767902184717299,-51.52002887590292,-216.2763078658528,-51.52002887590292
20,0.04631792385003902,-29.481568149788053,-235.69196556915523,-29.481568149788053
21,0.0464157536914462,-45.249498217152095,-250.64825960781448,-45.249498217152095
22,0.046346866252938004,-77.42616853847977,-270.35669055068513,-77.42616853847977
23,0.045703046400858656,-71.08105677970049,-279.4543806602591,-81.3883083686409
24,0.045030840660340694,-94.74805066601323,-258.1759831604499,-103.1286775777165
25,0.04539134757951778,-79.6647373862879,-264.65633563361723,-91.44289908557252
26,0.04732312280551807,-77.2906607911429,-278.3134269342601,-77.2906607911429
27,0.046575134891940005,-89.24739737833116,-261.33989022899067,-89.24739737833116
28,0.04650063601374257,-77.52381894188389,-232.72290416440907,-77.52381894188389
29,0.05123030916779409,-65.52718627696979,-232.96385841253425,-112.83206132700123
30,0.04947956034192751,-84.54386330623537,-261.3307517455716,-123.60063402115404
31,0.04866959430652953,-72.805024177263,-273.4865020399257,-72.805024177263
