generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.569882035578325,-200.0,-200.0,-200.0
2,0.49401436948006916,-200.0,-200.0,-200.0
3,0.42353742734289446,-200.0,-200.0,-200.0
4,0.3545877361823653,-200.0,-200.0,-200.0
5,0.31064115870134373,-200.0,-200.0,-200.0
6,0.22115496217557234,-200.0,-200.0,-200.0
7,0.16365301213163486,-200.0,-200.0,-200.0
8,0.13331713895128577,-200.0,-200.0,-200.0
9,0.126960088353779,-200.0,-200.0,-200.0
10,0.12501663049731446,-200.0,-200.0,-200.0
11,0.12345656931708475,-200.0,-200.0,-200.0
12,0.12032134771445922,-200.0,-200.0,-200.0
13,0.11882961441469453,-200.0,-200.0,-200.0
14,0.12771759380325942,-200.0,-200.0,-200.0
15,0.12117934137049646,-200.0,-200.0,-200.0
16,0.1187499982954236,-200.0,-200.0,-200.0
17,0.11818813856123424,-200.0,-200.0,-200.0
18,0.11272473870005506,-200.0,-200.0,-200.0
19,0.11793996169991036,-200.0,-200.0,-200.0
20,0.1293415406104212,-200.0,-200.0,-200.0
21,0.11697620382248164,-200.0,-200.0,-200.0
22,0.11422187155156423,-200.0,-200.0,-200.0
23,0.11762841398781325,-200.0,-200.0,-200.0
24,0.11320201535537086,-200.0,-200.0,-200.0
25,0.11052872226090991,-200.0,-200.0,-200.0
26,0.10575115182084163,-200.0,-200.0,-200.0
27,0.11179060174090732,-200.0,-200.0,-200.0
28,0.19822250548443232,-200.0,-200.0,-200.0
29,0.1961736484860598,-200.0,-200.0,-200.0
30,0.1884692444486825,-200.0,-200.0,-200.0
31,0.1964368527961515,-200.0,-200.0,-200.0
32,0.20057649561453936,-200.0,-200.0,-200.0
33,0.9254113113824319,-169.8,-199.396,-169.8
34,1.1637554809402266,-147.2,-198.628,-147.2
35,1.2601008574907802,-147.2,-198.388,-147.2
36,1.2347666181457697,-154.6,-198.53599999999997,-154.6
37,1.2059997777124705,-154.6,-198.27200000000002,-159.0
38,1.279726662618712,-146.0,-198.364,-146.0
39,1.4341756798371716,-154.6,-198.21599999999998,-156.2
40,1.4772223798441169,-154.6,-198.43599999999998,-167.2
41,1.6011637341431004,-153.6,-198.16400000000002,-153.6
42,1.517518804166997,-148.8,-198.34,-168.2
43,1.5571023595348825,-146.0,-198.28400000000002,-168.2
44,1.4306574950824817,-132.4,-198.012,-168.2
45,1.3622625232838002,-132.4,-198.28,-132.4
46,1.5635917116317846,-109.4,-197.868,-109.4
47,1.8050275223258985,-86.4,-197.72799999999998,-86.4
48,1.936094171102328,-108.6,-197.864,-108.6
49,2.015576954722552,-108.6,-198.128,-108.6
50,2.080800723442879,-108.6,-197.892,-108.6
51,2.0588544545989964,-108.6,-197.852,-108.6
52,1.9634107880585443,-108.6,-197.84400000000002,-108.6
53,1.9419479187867732,-108.6,-197.636,-108.6
54,1.9418312571041785,-99.6,-197.68,-99.6
55,1.967804701563595,-86.4,-197.5,-86.4
56,1.931622485114459,-100.0,-197.604,-100.0
57,1.9553815535320886,-86.6,-197.44400000000002,-86.6
58,1.8711084841915515,-109.6,-197.34799999999998,-109.6
59,1.7242656665997056,-109.6,-196.24800000000002,-109.6
60,1.549102567392677,-109.6,-196.208,-109.6
61,1.4308486147246053,-109.6,-196.22800000000004,-109.6
62,1.2323614905895692,-109.6,-195.22,-109.6
63,1.181933890493972,-87.0,-193.56400000000002,-87.0
64,1.1148999504842008,-109.8,-193.924,-109.8
65,1.0615650309569826,-100.8,-193.55599999999998,-100.8
66,0.9825141399590308,-100.6,-190.65599999999998,-100.6
67,0.8965771209381328,-115.0,-189.61599999999999,-115.0
68,0.7525310321188459,-115.0,-188.87599999999998,-137.6
69,0.6473147380995995,-104.4,-187.00800000000004,-137.6
70,0.5845231767749484,-114.6,-184.984,-114.6
71,0.5396697028732187,-101.4,-181.824,-114.6
72,0.497201645207724,-114.8,-181.696,-114.8
73,0.4586686813808948,-114.6,-181.49599999999998,-119.6
74,0.43134708483936474,-114.8,-179.792,-114.8
75,0.41348091516596064,-103.2,-179.90400000000002,-103.2
76,0.4052994686862467,-114.8,-179.78,-114.8
77,0.4054972844636812,-114.8,-180.472,-114.8
78,0.39039447844970726,-114.6,-176.58,-114.6
79,0.3833734817924033,-114.2,-177.56400000000002,-114.6
80,0.37454985578843936,-101.6,-175.916,-114.6
81,0.36029409870186707,-114.4,-174.63600000000002,-114.4
82,0.3477376033318454,-105.8,-174.65200000000002,-105.8
83,0.3416095688321037,-109.0,-170.832,-115.8
84,0.3438243323048288,-94.0,-172.38,-94.0
85,0.32656167862087276,-105.6,-172.648,-112.8
86,0.3277697194367243,-102.4,-170.34400000000002,-106.0
87,0.321360016019809,-103.2,-170.61599999999999,-105.4
88,0.33236004481399356,-89.6,-169.65200000000002,-90.0
89,0.3364896100850586,-90.2,-170.76,-91.0
90,0.3336549246940244,-102.8,-171.17199999999997,-102.8
91,0.3351533028955684,-103.0,-170.75599999999997,-103.0
92,0.3426689630029496,-91.2,-170.352,-92.4
93,0.34213282187929545,-89.8,-169.196,-91.0
94,0.32638012345683837,-102.8,-166.78400000000002,-102.8
95,0.3201990948554979,-103.8,-168.28800000000004,-103.8
96,0.3145408798205892,-102.6,-168.2,-103.6
97,0.29553795667482186,-104.2,-169.332,-114.2
98,0.28957609821817004,-103.8,-168.05599999999998,-105.0
99,0.2883763646860781,-103.2,-167.11599999999999,-103.2
100,0.28840680999459894,-104.0,-167.98,-104.0
