generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
1,0.05169394492041937,-107.70683570560797,-500.5405447827998,-107.70683570560797
2,0.048080727745634516,-111.11032963358294,-420.7954621304045,-121.8017992841203
3,0.04666089824598488,-107.92187973286245,-343.57750698736794,-120.90338092178777
4,0.046663497037774546,-100.27844058048372,-282.9954589622159,-115.1764860484991
5,0.04584251441379903,-114.52149888506305,-248.86070625860012,-125.38159315401178
6,0.044329647972677716,-113.95211196125629,-257.11837703035957,-116.91854708267155
7,0.045749125976450936,-100.37240246260322,-233.8382058430482,-102.30033784766727
8,0.04424078552582468,-106.52367221724879,-208.6668506396966,-108.19208789764255
9,0.045806887162125616,-114.98673860338856,-250.4397227742907,-120.07878064677693
10,0.0461279931058826,-127.57654959517052,-240.69288528668204,-134.15014723484705
11,0.046235127777806924,-114.30903629930825,-219.82585320754822,-114.30903629930825
12,0.04512511581525225,-104.11630934472694,-231.87368044617014,-111.41807281706062
13,0.044653261702934516,-90.00585860229252,-219.53166911615887,-90.00585860229252
14,0.04472777851953441,-95.4343394303514,-217.72766223250076,-95.4343394303514
15,0.044073921034317974,-96.216051928716,-199.11286022851726,-108.72081629805436
16,0.044456014789572264,-103.7156088696581,-226.76183098844925,-112.61529205356494
17,0.04336220954873295,-112.56871997309023,-177.58257964898343,-112.56871997309023
18,0.04439281896756168,-89.2448469790327,-194.35738272630752,-93.25816016445542
19,0.043783359200248714,-113.35784990800919,-163.2515210536526,-117.98605290311252
20,0.045291365288402094,-74.74051477295778,-165.9586989156738,-74.74051477295778
21,0.04454074791232687,-113.66094684197267,-184.363591602291,-113.66094684197267
22,0.04395600493350026,-85.29835431988863,-203.86643677197551,-129.8929515317363
23,0.044425632949996956,-105.92364793780143,-186.1403437907999,-105.92364793780143
24,0.043346527988767244,-118.64864917436891,-189.03562885383914,-131.2933481600078
25,0.043468735451529,-107.2130815104289,-213.28314440873456,-108.44401464666149
26,0.045727364483803074,-111.81322742546047,-210.71418155371714,-111.81322742546047
27,0.04522926434440114,-89.44913907464566,-205.3781209901205,-89.44913907464566
28,0.04508298756948165,-110.31505447295345,-199.74993202965555,-110.31505447295345
29,0.04494712951756833,-106.31698913664897,-186.11110645316614,-106.31698913664897
30,0.0445767796594404,-111.40491676420075,-206.64663253777655,-111.40491676420075
31,0.04392426839345716,-95.3741135142987,-204.265654574659,-123.11205605251106
32,0.04507859497268265,-114.76974904122055,-221.04920135120057,-114.76974904122055
33,0.04376653188170436,-112.6041513275889,-190.77811570355777,-125.4551659238675
34,0.0449048606010364,-98.91979480107696,-203.33372242526585,-98.91979480107696
35,0.043576973194744274,-123.84965499285927,-227.24606599375724,-160.932129872737
36,0.04556008306769006,-105.01094221319818,-212.2343090413903,-105.01094221319818
37,0.04640930743273276,-112.04076331609572,-213.1951403598352,-112.04076331609572
38,0.04632862004301198,-112.06372711368371,-205.64464925226963,-112.06372711368371
39,0.04557022728937611,-83.1960689234512,-209.55199967308073,-100.23831546197661
40,0.045610592173711606,-81.54262285280035,-185.27299309720112,-102.18547203719018
41,0.04554037569089455,-85.56240863498553,-222.17694025918516,-93.07462011172865
42,0.05026780491547145,-56.61818603651774,-172.96614748846488,-56.61818603651774
43,0.04893130053009054,-60.44559947394022,-193.15143191908325,-76.83859353605862
44,0.04716366708201597,-72.99883509774702,-179.88528208289816,-110.24335642974279
45,0.04692449215942671,-90.9413980716408,-182.14049504133575,-90.9413980716408
46,0.04752405315792733,-85.13116079500819,-192.49522625001748,-106.77736114712866
47,0.05023618610100812,-47.753430938657814,-183.4635835959049,-47.753430938657814
48,0.04676499953444091,-46.704796059810405,-198.14674468751025,-46.704796059810405
49,0.04760724866383089,-55.06025660165092,-199.09609607660525,-55.06025660165092
50,0.04951194209469712,-27.26573583329281,-190.9337789929204,-27.26573583329281
51,0.04905031186715443,-35.07828811316043,-192.5550657406431,-35.07828811316043
52,0.048902700961742485,-34.00780518297817,-188.6464757885727,-34.00780518297817
53,0.048081238043284964,-63.01258199103012,-201.26108392696085,-82.34953407241574
54,0.04794726310195878,-79.97827422994958,-207.54301685892918,-89.33089150066212
55,0.04856847231453949,-90.40514259462427,-199.16550100602083,-90.40514259462427
56,0.046041679157281655,-82.81868594063566,-199.04212211688179,-97.66987276320444
57,0.045607284069933515,-73.63008895664925,-175.37928653145278,-73.63008895664925
58,0.049712559769500696,-67.99179213108951,-197.5964211711209,-67.99179213108951
59,0.0470739611979904,-59.35325281999538,-201.01879217895384,-73.77780718594707
60,0.04613816197978287,-57.10813291949594,-177.34547271401408,-57.10813291949594
61,0.046911622263198824,-56.95056244180817,-200.08718118017416,-60.58519836112159
62,0.046639940882519396,-58.92966821827031,-198.66219474351297,-58.92966821827031
63,0.047073730087599366,-64.1565227499378,-200.0617163371773,-77.17945643355365
64,0.046255182914251486,-75.56546782422171,-227.11356867766912,-75.56546782422171
65,0.04999355517948369,-58.72399614777804,-197.0555837025873,-63.87396664774768
66,0.047091036259151425,-69.62548336314515,-195.44378766847652,-80.77444910367822
67,0.048391491882680514,-56.57708577171045,-196.8826933664232,-84.0627831274638
68,0.04730370338548784,-60.9529965329114,-181.41117677202695,-93.64828517541216
69,0.04754085635002342,-15.995470479797827,-200.96179820305466,-73.54732496271205
70,0.04633049121081269,-59.945133360541455,-182.34668597882435,-59.945133360541455
71,0.04618890194279853,-59.278424740735375,-214.43345671928662,-59.278424740735375
72,0.044911706846616425,-49.50268709110422,-206.82351892771007,-49.50268709110422
73,0.04637205107695129,-45.5089225328158,-199.6285533690258,-45.5089225328158
74,0.046952660657175405,-48.18906901691895,-190.82008860916326,-48.18906901691895
75,0.04580891339735579,-40.89632172730835,-195.01523312656462,-40.89632172730835
76,0.045241060733001236,-24.478381510286212,-216.11423178951787,-61.67648319631445
77,0.04485756502336774,-42.19915305443217,-223.22512042557688,-45.8351492750151
78,0.046220988629259066,-19.98436365084394,-190.03917847679583,-64.75702987220679
79,0.04467017768140312,-19.248766317679085,-204.49353768918175,-84.64615473298637
80,0.04452279361339545,-25.33979154280261,-194.8742121592569,-25.33979154280261
81,0.044426333486451794,-14.809821797794275,-211.56077699537323,-14.809821797794275
82,0.044529390904916505,-28.343841292984035,-209.6416105226325,-28.343841292984035
83,0.043684398498155336,-27.885069888942173,-213.48697016544594,-27.885069888942173
84,0.04525444199402687,-32.72937611089627,-223.6290803596788,-88.58298679751783
85,0.05067478395205502,-33.25763082921472,-200.24854852688466,-80.53854511740954
86,0.04945497242337711,-22.542273106499227,-178.10751998501948,-52.62811967549427
87,0.050283885681922165,-30.349326223782093,-175.23404614507126,-43.530058424355786
88,0.05081124225466761,-32.95572807240775,-184.50572498242417,-32.95572807240775
89,0.050816732177755175,-16.4050199225969,-181.86214599140203,-16.4050199225969
90,0.04968456237462836,-17.392008536984783,-167.91167222703055,-17.392008536984783
91,0.04883919704914698,-11.70390972894197,-156.971520548257,-11.70390972894197
92,0.04894700651227053,-8.829733568698861,-186.8245028184121,-8.829733568698861
93,0.048747264847813575,-11.842206364692458,-173.65888376552357,-11.842206364692458
94,0.04895666318388286,-23.092672327916603,-171.7130684830158,-42.359636685286645
95,0.04938821850656457,-31.171231735491453,-167.79447330745194,-31.171231735491453
96,0.04934753496899754,-33.05170359109972,-185.07079500183232,-47.1145929553699
97,0.04851687436603156,-28.653041266510797,-185.46385822569889,-28.653041266510797
98,0.04821467549253612,-32.737275937255205,-187.58796053455384,-40.80804799890951
99,0.04805932745749086,-16.558737950317465,-184.864543223781,-39.4492376069361
100,0.047601919518029154,-14.226340008818056,-166.14334144358472,-37.77608105692314
101,0.04756793236720734,-22.967728569063386,-195.21651933783178,-28.3623509351498
102,0.04878547184668066,11.512267855459708,-196.161247944491,11.512267855459708
103,0.048937374414326384,-35.81590676301075,-196.25425566929232,-44.388583288689574
104,0.048290311397896746,19.913121314567558,-196.98001582048119,-37.41737741164934
105,0.05065372446221562,-25.955468051722875,-184.61558519934437,-25.955468051722875
106,0.04804192682764734,-41.3342841950859,-215.9009018747275,-63.861972068678526
107,0.048015559301603505,-53.279575099785845,-235.64322795858405,-62.46621367171711
108,0.048470397012958855,-36.263270925659796,-174.64791157100842,-52.40224659731048
109,0.04758457873724992,-36.779678957014504,-138.67069426560084,-47.264709443017495
110,0.04806197990054727,-72.29123853368705,-175.63674906796317,-75.4247443132042
111,0.04718050652791499,-46.43164513170514,-167.36272884163625,-57.10146934991269
112,0.04659141607389823,-63.98561839097842,-170.27266117262388,-63.98561839097842
113,0.04716737769394287,-40.702742482985556,-167.50577022830774,-41.91589520929075
114,0.04579946566257943,-56.78912550434634,-169.285459460384,-76.37651957476768
115,0.04518645836229954,-23.162345398309657,-165.0430830729103,-74.53738179140943
116,0.04584496046289309,-20.694178189824967,-169.52721418244758,-40.55087135313497
117,0.04526439591832215,-39.616563461401256,-177.09948492893315,-39.616563461401256
118,0.046178802826415656,-41.71905428079557,-167.87760048839877,-41.71905428079557
119,0.0458705170478627,-1.8364318321941198,-138.14516180662704,-53.97268900099546
120,0.0456976267571224,-42.789247715202485,-189.7261341216661,-42.789247715202485
121,0.045638179522640175,-27.46697836047897,-179.21881951411814,-38.9080439705555
122,0.04563147071309533,-62.73606633167274,-187.6125270597396,-70.66338799287362
123,0.04596513902171681,0.11422131087912817,-181.25256674050388,-16.420014438376196
124,0.04558148263923841,20.596442242422565,-185.43182111040127,-8.06834203863658
125,0.045097663097479916,7.154001876193481,-183.19159987591559,-0.7763567947402976
126,0.04560884010230333,14.032104321300187,-166.29698996552253,-16.816602970695797
127,0.04576281024984827,20.195872631994256,-161.27154257107748,20.195872631994256
128,0.04783903463367854,75.49679009152905,-161.68275967560535,75.49679009152905
129,0.04742286323081377,62.22781310398206,-159.31828546040938,62.22781310398206
130,0.04615316552549451,23.445176985095788,-167.48726161279356,-6.333544513005526
131,0.04551305478284472,-6.647622321440215,-183.90350299889306,-61.692017096574475
132,0.050684163369001084,-14.827381953381385,-177.97507893733848,-42.31532165722181
133,0.047182564481529715,-26.272427546178413,-175.27478385454899,-46.543901863292874
134,0.046350156727868984,-8.219809615087105,-164.65901508153243,-23.378886690705208
135,0.04667129773277335,-11.77010819483307,-178.33440580846724,-11.77010819483307
136,0.05141478865014039,11.760082738182508,-177.48927341235904,11.760082738182508
137,0.047950630485569495,3.0232415067881333,-176.30275498551757,3.0232415067881333
138,0.05150344216540989,20.434584639099313,-151.41173742550296,2.4123402916374688
139,0.051274109088002645,-3.7412626275822505,-192.81239952376825,-3.7412626275822505
