generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.14187976567157848,-7.161607381051129e-05,-1.7798900144646133,-7.161607381051129e-05
2,0.13282737537827066,-4.7144294665574196e-05,-1.0249772175243252,-4.7144294665574196e-05
3,0.12458477464824842,-3.461970885333257e-05,-0.500241621269168,-3.461970885333257e-05
4,0.12173128511036181,-2.9605282689498443e-05,-0.7016467259756364,-0.0007819858683082911
5,0.1208659701146845,-4.4540897192295104e-05,-0.5677794258486206,-4.4540897192295104e-05
6,0.11752239798203509,-5.9317313682164744e-05,-0.4985207934411278,-0.0009892884006754415
7,0.11561053943545012,-8.052325860297093e-05,-0.3913151719621867,-0.010723183582645705
8,0.11369617943304526,-8.56135433358501e-05,-0.7408899705735777,-0.0033149507879348785
9,0.11246062712369405,-6.12642252647869e-05,-0.6878771223880942,-0.0033755884423592895
10,0.11099003643322163,-0.00011673775537353666,-0.7035381949056301,-0.0035740720959659316
11,0.11211650910122097,-0.0002235856577891189,-0.6329703528945807,-0.008442294107484077
12,0.11214696777336519,-0.00012348553410896252,-0.6479677282863474,-0.00792714867877627
13,0.11085396986036744,-0.0004900350217434312,-0.44723014998882427,-0.007834767335473844
14,0.11233226635732617,-0.0007709191545537705,-0.42810913083555674,-0.009693314195294086
15,0.113468411645255,-0.0006315646880472273,-0.732452640233413,-0.0006315646880472273
16,0.11166723412727238,-0.00030061831529186776,-0.5464215872762063,-0.009332338017983834
17,0.11612350627016346,-0.00028044151570055033,-0.7783889218285112,-0.00034273704132684236
18,0.11527500016700987,-7.243505981230148e-05,-0.7681148641411736,-0.0008364748944916242
19,0.11319707355313434,-6.739528267496255e-05,-0.7418064350304354,-0.0003713629958509326
20,0.11319570884274463,-6.97012044680755e-05,-0.5823931192863845,-0.00047282100948899916
21,0.11270745928861096,-7.183149492069981e-05,-0.4886167947396013,-0.0006611379507768374
22,0.1112043374608414,-7.1855281589337e-05,-0.44590933046893677,-0.0006609163237945562
23,0.11377831484103804,-7.012019841415556e-05,-0.7329451589124956,-0.0016271454792177204
24,0.11954732743547379,-0.00021880145407405458,-0.6618068078325856,-0.0002536535654503379
25,0.11416433419349241,-0.00021836689368130678,-0.6655210386830896,-0.001145510804157312
26,0.11330963290623487,-0.00021816500208952184,-0.5359327110402556,-0.0011215821239137923
27,0.11332551994623981,-0.0002413893100596572,-0.6237475041217436,-0.005625618254084177
28,0.1126844626090392,-0.00019808366402452975,-0.704718598810115,-0.005508985399495668
29,0.11105366910716664,-0.00019611789771835415,-0.9493371936331573,-0.00044081029544101955
30,0.11098719948980118,-0.00014279260461119955,-0.5021459101514744,-0.0006832939367860768
31,0.11434396752167464,-0.00013006739933999178,-0.7492318332276031,-0.0007290206036553006
32,0.11280366155525422,-0.00019898807177768982,-0.7073145775704055,-0.0007290418249082961
33,0.11529622188940553,-0.00020463318288395905,-0.5229601793775026,-0.00020540439424598461
34,0.11396537573553296,-0.00020410102973731536,-0.5357096615170988,-0.00020410102973731536
35,0.1132490859474307,-0.0003885259620606726,-0.44165280539506496,-0.0003885259620606726
36,0.11264026922482277,-0.0001673169512902767,-0.5618265778515567,-0.0001673169512902767
37,0.11292753279556708,-0.00016658595296168235,-0.37357831073461045,-0.00035021394396013406
38,0.11761644308145203,-0.0006146303974260705,-0.714593806299797,-0.005397732536005832
39,0.11594144897982037,-0.0007748668232672475,-0.9168425263337043,-0.005747346187289658
40,0.11433998826101595,-0.0003670188055637785,-0.581300593558176,-0.005368933595157892
41,0.11502766063725695,-1.919312184920968e-05,-0.48557774926606223,-0.007910583489115292
42,0.11411232159329818,-2.9610170213964146e-05,-0.6033064732353864,-0.0005826974075794248
43,0.11564704771641646,-1.5675621027575524e-05,-0.4101991965553397,-0.0025064579303950294
44,0.11283458165543844,-2.489385498091748e-06,-0.4258400117195913,-0.0017554274871448574
45,0.11253624833973877,-2.4822971017701176e-06,-0.49592571585100065,-0.0003053250698098274
46,0.11431442980386997,-2.4119028893396834e-06,-0.5109579123417174,-0.003919243020162897
47,0.11430885975442434,-1.2270025453089532e-05,-0.6403417729858419,-0.004784088555274605
48,0.11330231634364991,-0.0003817470040824663,-0.514242848356528,-0.0047921096383570705
49,0.11693099244957382,-0.00047845227592325373,-0.7424351238849317,-0.0010427223197584515
50,0.11405603027515565,-0.0010443424614775972,-0.7007379553954713,-0.0013867133055774496
51,0.1148746150525303,-0.0010353853677902978,-0.8725844097610677,-0.0031328428633143786
52,0.12029714483135492,-0.00017170796842683018,-0.775765072293122,-0.00017170796842683018
53,0.1158842734446709,-0.00024432534681324933,-0.4912117485212722,-0.00024432534681324933
54,0.11640629354082829,-9.530788693081098e-05,-0.8375412188502408,-0.0007521230744468538
55,0.11890652469468645,-0.00018811149492867105,-0.5574836931433581,-0.0028763200700853047
56,0.11643056409713776,-8.626993937650307e-05,-0.425001192499154,-0.0007296597881011428
57,0.11585181606962672,-0.00014198082416867983,-0.46636238127536145,-0.000823572108836276
58,0.11526111374400468,-0.0004102777896143059,-0.7526317965649612,-0.0011702787545678447
59,0.11417980675550236,-0.00012575656130022636,-0.8925031095027677,-0.00012575656130022636
60,0.11707074200859245,-8.556955855006787e-05,-0.8436517739773883,-0.0033990136173927743
61,0.113550509646632,-9.120684775669592e-05,-0.941166227191461,-0.0033647921835663363
62,0.1129788669377953,-8.093626974160585e-05,-0.780402788961555,-0.0033301075360948123
63,0.11333033901519834,-6.274999171019364e-05,-0.9607925776466419,-0.008209725592392218
64,0.1160047345187635,-9.551749639510432e-05,-0.6457169123201321,-0.00781159416559529
65,0.11415309914910786,-9.977671716950668e-05,-0.8197098922142854,-0.007813725917664136
66,0.11295004752832641,-0.00023836473021714833,-0.5772844240025243,-0.00028574839321273944
67,0.11211836082586142,-0.0001685450398918595,-0.5223614715254467,-0.00019569437751989355
68,0.11621967345417705,-0.00021420596683733784,-0.9250132269354695,-0.0016503797193395669
69,0.11760317283499551,-0.00018173904954462447,-0.5813741766861689,-0.0007201312604021022
70,0.11556090415887653,-0.0006433881010641008,-0.5095054416723456,-0.002122531688703698
71,0.11631559833256962,-0.0007498701549194705,-0.7730220217513113,-0.008598811834187665
72,0.1153530416212393,-0.0006433881010641008,-1.2149319127562184,-0.0006433881010641008
73,0.11708199510073365,-0.00023590347390588167,-1.1557785229725093,-0.00038141712178662473
74,0.11642634311870159,-0.0004471472923892491,-0.6404214517600143,-0.0007407455894714542
75,0.11500491519587398,-0.0002397204570538913,-1.0284119460699157,-0.0003872015994938828
76,0.1139375671797593,-0.0004071355421317463,-0.627560084529977,-0.0006640256373665574
77,0.118642492972559,-0.0005540354359995853,-0.685779213581117,-0.008925919286909959
78,0.12048536948754646,-0.00015193302145224738,-1.3242614471866192,-0.00015193302145224738
79,0.11767673507286697,-0.00013348949967370932,-1.5301840250968277,-0.008614080477158026
80,0.11687772249234624,-0.00016355099907592514,-0.7126930479484753,-0.009446551228433225
81,0.11679295061241442,-5.252516412374762e-05,-0.8694848168610564,-0.00033779884719440094
82,0.11852513111101314,-5.4445018270376814e-05,-0.8505828211349515,-0.035719932922317725
83,0.11682386532389322,-7.485314441511134e-05,-1.198390607975312,-0.018745268567206923
84,0.11519908670084868,-5.2531915392831836e-05,-1.0974096966435412,-0.011555301760029712
85,0.11646664197514792,-7.208404088573941e-05,-1.0291933857365818,-0.020930633926698427
86,0.11388539714128343,-5.2863775194499485e-05,-0.8947708658871893,-0.007539100568207631
87,0.11454104089928001,-5.1923200974720716e-05,-0.9632400532853154,-0.0035714594511525462
88,0.11541791549982042,-6.041544271682225e-05,-0.967351828158953,-0.009830696991287398
89,0.11221339890687344,-0.001004486822723615,-0.745160525405383,-0.003204932802370033
90,0.11144345672704946,-0.0010062906455253855,-0.6924918168500857,-0.003187025265551888
91,0.11420417767849028,-0.0011253428446695913,-0.792441693113384,-0.0011253428446695913
92,0.11431630869223304,-0.0007461284892685431,-1.125621634160432,-0.0029746270987623187
93,0.11314233293982001,-0.0009699150844844349,-0.8389337868574894,-0.0057747613958116254
94,0.11285285149630152,-0.0009509556237463421,-0.7725059806516907,-0.005804668824131718
95,0.11987425947540115,-0.000806963800727841,-1.097102242965582,-0.011774156183578735
96,0.11903445177608259,-0.0007461284892685431,-1.2970053961502026,-0.011706250973485068
