Timestep,Reward
192,12.0
224,14.0
240,15.0
256,16.0
256,16.0
256,16.0
256,16.0
256,16.0
320,20.0
400,9.0
432,27.0
432,27.0
464,17.0
464,29.0
464,13.0
480,30.0
480,30.0
512,16.0
512,16.0
528,33.0
528,33.0
544,14.0
544,18.0
608,11.0
608,11.0
688,28.0
704,19.0
736,14.0
752,17.0
784,20.0
784,20.0
800,20.0
800,17.0
816,17.0
832,23.0
832,14.0
848,20.0
992,18.0
992,10.0
992,28.0
1024,15.0
1024,18.0
1024,13.0
1040,16.0
1104,31.0
1120,17.0
1168,23.0
1168,59.0
1200,32.0
1216,29.0
1248,14.0
1264,47.0
1296,31.0
1296,19.0
1344,19.0
1360,15.0
1376,22.0
1376,24.0
1376,10.0
1520,16.0
1552,24.0
1552,33.0
1552,16.0
1568,12.0
1632,16.0
1632,29.0
1696,22.0
1728,27.0
1728,33.0
1744,40.0
1776,13.0
1776,59.0
1792,15.0
1792,27.0
1808,18.0
1872,15.0
1936,24.0
1936,24.0
2000,12.0
2016,17.0
2032,65.0
2048,20.0
2096,29.0
2128,12.0
2144,23.0
2176,24.0
2176,25.0
2192,51.0
2192,20.0
2224,61.0
2240,34.0
2320,12.0
2352,16.0
2352,26.0
2416,25.0
2432,12.0
2464,18.0
2480,43.0
2480,27.0
2480,30.0
2528,21.0
2544,25.0
2544,20.0
2560,33.0
2640,57.0
2656,21.0
2656,11.0
2656,29.0
2656,19.0
2704,18.0
2704,33.0
2704,14.0
2784,22.0
2800,16.0
2816,22.0
2848,12.0
2848,19.0
2864,21.0
2912,16.0
2912,27.0
2944,10.0
2960,16.0
2960,19.0
2960,25.0
3040,24.0
3056,16.0
3072,45.0
3072,13.0
3104,16.0
3120,10.0
3152,13.0
3184,14.0
3232,10.0
3248,12.0
3248,38.0
3280,36.0
3280,15.0
3312,29.0
3328,39.0
3328,13.0
3376,29.0
3376,29.0
3376,17.0
3376,12.0
3376,26.0
3472,14.0
3536,13.0
3536,14.0
3552,17.0
3568,31.0
3568,26.0
3568,21.0
3584,13.0
3600,14.0
3648,52.0
3680,13.0
3680,25.0
3680,19.0
3696,20.0
3728,9.0
3744,23.0
3776,33.0
3792,14.0
3792,14.0
3872,21.0
3904,8.0
3952,17.0
3952,24.0
4016,17.0
4016,14.0
4032,44.0
4064,23.0
4080,34.0
4096,26.0
4144,29.0
4192,40.0
4208,16.0
4224,39.0
4224,13.0
4224,17.0
4272,34.0
4272,16.0
4272,15.0
4288,31.0
4288,14.0
4320,42.0
4400,31.0
4400,16.0
4432,13.0
4464,11.0
4480,13.0
4480,13.0
4512,20.0
4512,19.0
4512,18.0
4528,13.0
4592,12.0
4608,32.0
4624,34.0
4624,21.0
4656,9.0
4656,24.0
4736,14.0
4768,23.0
4784,19.0
4784,20.0
4800,58.0
4800,18.0
4800,17.0
4816,21.0
4816,37.0
4832,14.0
4832,13.0
4864,13.0
4960,23.0
4960,12.0
4976,11.0
4992,35.0
5008,17.0
5024,25.0
5040,11.0
5056,16.0
5152,20.0
5168,10.0
5184,33.0
5184,22.0
5200,15.0
5216,11.0
5264,29.0
5264,13.0
5312,31.0
5376,10.0
5376,14.0
5408,37.0
5440,41.0
5440,16.0
5504,34.0
5504,15.0
5504,12.0
5520,21.0
5552,24.0
5568,19.0
5600,51.0
5632,38.0
5648,9.0
5648,15.0
5696,12.0
5696,20.0
5712,10.0
5728,13.0
5792,51.0
5808,27.0
5888,56.0
5904,29.0
5920,17.0
5984,22.0
5984,18.0
5984,18.0
6000,22.0
6016,51.0
6016,13.0
6048,38.0
6080,23.0
6096,31.0
6112,34.0
6112,24.0
6144,16.0
6176,12.0
6176,17.0
6240,20.0
6256,15.0
6304,12.0
6336,15.0
6384,23.0
6400,26.0
6400,16.0
6400,25.0
6496,15.0
6528,26.0
6608,35.0
6624,15.0
6640,29.0
6656,26.0
6672,17.0
6688,38.0
6704,57.0
6736,21.0
6768,29.0
6800,19.0
6864,29.0
6896,87.0
6928,17.0
6928,47.0
6928,18.0
6960,10.0
6992,24.0
6992,19.0
7024,22.0
7040,9.0
7072,28.0
7088,20.0
7088,24.0
7120,12.0
7120,71.0
7152,14.0
7184,28.0
7216,43.0
7264,19.0
7296,60.0
7376,16.0
7376,22.0
7376,24.0
7408,20.0
7424,35.0
7424,19.0
7456,33.0
7472,16.0
7488,31.0
7488,26.0
7504,15.0
7552,16.0
7584,25.0
7632,16.0
7648,15.0
7648,35.0
7664,39.0
7696,17.0
7696,12.0
7712,14.0
7728,22.0
7744,18.0
7776,22.0
7792,40.0
7824,15.0
7872,15.0
7872,31.0
7872,25.0
7904,15.0
7904,13.0
7920,13.0
7952,25.0
8048,14.0
8064,18.0
8080,22.0
8112,20.0
8144,15.0
8192,17.0
8224,17.0
8256,13.0
8288,11.0
8288,50.0
8304,35.0
8336,29.0
8336,16.0
8384,15.0
8432,49.0
8432,23.0
8464,17.0
8512,54.0
8512,18.0
8528,12.0
8544,18.0
8560,17.0
8592,16.0
8624,21.0
8624,58.0
8624,15.0
8624,45.0
8672,50.0
8688,16.0
8720,13.0
8752,12.0
8768,14.0
8832,10.0
8832,25.0
8848,61.0
8880,23.0
8944,20.0
8992,25.0
8992,29.0
9008,44.0
9040,12.0
9040,18.0
9072,28.0
9088,23.0
9088,20.0
9104,30.0
9136,42.0
9152,17.0
9168,21.0
9200,12.0
9216,14.0
9264,27.0
9280,18.0
9328,11.0
9328,44.0
9344,19.0
9344,13.0
9376,19.0
9392,18.0
9392,19.0
9408,12.0
9440,11.0
9488,13.0
9504,26.0
9520,12.0
9536,53.0
9552,13.0
9616,15.0
9616,28.0
9664,11.0
9680,21.0
9680,10.0
9696,12.0
9696,31.0
9712,17.0
9728,49.0
9728,21.0
9760,22.0
9808,17.0
9824,13.0
9872,11.0
9872,52.0
9888,13.0
9904,36.0
9968,10.0
9984,37.0
9984,19.0
10000,21.0
10016,9.0
10048,10.0
10048,20.0
10064,21.0
10112,31.0
10144,37.0
10192,30.0
10192,13.0
10240,14.0
10240,16.0
10256,12.0
10288,33.0
10304,10.0
10352,41.0
10400,13.0
10416,37.0
10448,16.0
10464,13.0
10512,14.0
10512,25.0
10512,29.0
10512,17.0
10560,20.0
10560,16.0
10576,36.0
10592,12.0
10592,34.0
10672,44.0
10688,11.0
10736,18.0
