Timestep,Reward
10000,17.7
20000,25.4
30000,24.0
40000,22.65
50000,28.1
60000,40.25
70000,69.5
80000,64.55
90000,78.2
100000,94.75
110000,94.2
120000,100.85
130000,109.55
140000,103.9
150000,85.75
160000,101.85
170000,75.6
180000,84.2
190000,97.2
200000,95.5
210000,115.8
220000,90.25
230000,84.75
240000,89.15
250000,93.25
260000,92.15
270000,91.75
280000,64.45
290000,70.95
300000,74.75
310000,75.25
320000,85.85
330000,92.9
340000,102.0
350000,78.3
360000,84.55
370000,95.6
380000,68.1
390000,98.3
400000,83.9
410000,83.05
420000,108.35
430000,106.5
440000,73.95
450000,77.85
460000,82.2
470000,96.2
480000,119.5
490000,79.05
500000,73.5
510000,87.15
520000,89.45
530000,120.55
540000,97.35
550000,113.75
560000,78.2
570000,80.45
580000,67.95
590000,86.8
600000,95.75
610000,90.95
620000,104.8
630000,120.25
640000,90.25
650000,102.1
660000,75.35
670000,100.5
680000,102.1
690000,99.95
700000,78.05
710000,94.05
720000,95.7
730000,83.75
740000,90.45
750000,83.25
760000,90.15
770000,81.75
780000,94.2
790000,139.8
800000,104.3
810000,98.6
820000,93.65
830000,86.55
840000,94.3
850000,110.2
860000,107.1
870000,99.3
880000,91.05
890000,90.8
900000,90.15
910000,90.8
920000,94.8
930000,83.75
940000,88.1
950000,88.8
960000,93.65
970000,109.95
980000,108.65
990000,112.0
1000000,82.9
