gen,best_fitness,max_raw_reward,avg_raw_reward
1,0.15178080052252751,-1231.9356894191328,-1327.6471151256715
2,0.1722881397347038,-964.9473667344349,-1164.9863361024911
3,0.13181891276741417,-1059.1461305415828,-1209.191081091101
4,0.13912404712029233,-859.1374315829713,-1008.796873291589
5,0.12246256328984681,-935.152344608694,-1094.7753257092015
6,0.11879980455706918,-1035.3834530036313,-1222.4000783150989
7,0.15932989591407393,-801.2764920689463,-1014.5217086774242
8,0.1317965738602085,-826.5311833671294,-1057.80907459784
9,0.12976340906602396,-814.2794233115712,-1069.9320623262336
10,0.16716617332976966,-659.0283599404131,-956.8370863969949
11,0.13694117249166385,-1055.248899412004,-1215.9613689758503
12,0.1218301037343377,-1077.741029453035,-1213.6394743473036
13,0.11911610968011732,-1033.865955980918,-1167.9026511534507
14,0.12404733946794395,-960.5455974779404,-1067.6783957682906
15,0.12820369209318883,-965.5287219625916,-1083.193471122026
16,0.1474134658485064,-845.4014006551566,-1052.3786882910679
17,0.1659182366397672,-744.5976881433913,-995.7374717706781
18,0.12357474517859066,-1076.1068312991206,-1234.1521363513334
19,0.14753785349294948,-818.8443444469765,-1029.2085419642756
20,0.13350174753577004,-867.3013871217206,-1064.1131455543868
21,0.13053020993850972,-903.8735168568262,-1047.0672626892892
22,0.1295068478755465,-992.3581719465201,-1132.5496281312455
23,0.13021656042162266,-964.2730288116563,-1151.3674703500799
24,0.12817547843403307,-906.2604524736907,-1142.5593326996882
25,0.12733733588437318,-1025.6494144585952,-1200.525429185996
26,0.1207693236300176,-948.8613281638181,-1175.5173529401634
27,0.1518995653768235,-854.9732336469748,-1031.8346470244094
28,0.1825237114434142,-750.0224918896346,-1039.2675359014804
29,0.176403205167576,-711.4814893713012,-1028.2061614786599
30,0.1264945983710358,-750.6656427086502,-1023.6818159931559
31,0.13191551421844486,-1071.9093609927556,-1264.660133591416
32,0.12181104777788629,-956.6759799123607,-1148.5678112245107
33,0.1326200516996816,-826.5932770139649,-1008.0318009845021
34,0.13616880977937326,-900.2397000753712,-1084.3741110064618
35,0.16266309637380488,-801.7053442442109,-1045.3396802174925
36,0.1669936775409282,-651.7429049559222,-937.4644578816548
37,0.1327871511032864,-902.5671805748925,-1110.1368893929866
38,0.16442484475408398,-688.709867151117,-961.8191003166052
39,0.1306098237894186,-954.4779745476902,-1134.2371010010331
40,0.11998519075439486,-1011.8383789728468,-1159.3950181723442
41,0.16361824505941885,-755.0007805398598,-984.8994367511674
42,0.13438005170797876,-830.144475971045,-1107.6227105254059
43,0.16508164925193342,-658.734094792997,-967.936784596575
44,0.14849558734962437,-801.6253915324194,-1051.5039835617256
45,0.13215220328342822,-863.6111240951544,-1091.0530767310424
46,0.20055615665424098,-554.9842492485308,-969.3391963715659
47,0.1361718508764814,-874.3842046235404,-1086.4866611967977
48,0.13703361336829323,-975.8699749871212,-1194.4910152795837
49,0.13134695511005293,-844.7674126912436,-1097.6344645290817
50,0.1426286351413859,-871.3099510019489,-1100.2988085459624
51,0.15572694806795942,-789.1331966040605,-1039.9635686600993
52,0.12956828610601417,-649.0319324835909,-957.338265225444
53,0.1487566260148995,-650.4900545867717,-939.9363600307439
54,0.18846816747811174,-618.3433523034469,-979.7181451463791
55,0.16219141570066362,-759.328144700735,-1025.004502335538
56,0.1378414295998153,-751.1788963075722,-1002.5247181239235
57,0.1610687484734898,-744.251830339811,-999.8348827717903
58,0.1356734621114597,-909.4808840383226,-1117.3958862543127
59,0.15861661816655423,-705.8078670626408,-968.7427627128282
60,0.1329980809182119,-790.2612905443182,-1063.7902606092146
61,0.1286391498088283,-813.3909255544245,-1023.9249608906684
62,0.16338425722739058,-602.0572751504264,-898.1921869004333
63,0.15040980108054128,-835.8858486732973,-1069.9596872895124
64,0.13706609542737197,-775.0514870395548,-996.9409601665798
65,0.13252331679709264,-856.7025983867286,-1069.5975809275283
66,0.1388506196528354,-789.5947620255863,-1040.1390478766398
67,0.15016043940300966,-670.2075560637483,-921.0216152053849
68,0.17730159716602162,-674.7279980629236,-971.3761971243844
69,0.13668664553779117,-797.1597509835095,-1070.9464198934659
70,0.16476702991401726,-591.0040826215807,-934.7925174275176
71,0.1809485185805762,-565.8256150341831,-957.6446874516139
72,0.15574904253434863,-900.2630806794605,-1132.036268482392
73,0.157262550593491,-784.7555083220461,-1019.0897781040607
74,0.16406308398040037,-659.9624220446815,-944.473418233358
75,0.16410466856415468,-651.3206911252938,-942.1027548900057
76,0.15547805940325457,-726.2483576112256,-983.9100685916384
77,0.13861121772834453,-826.0026159305364,-1043.7306268516697
78,0.15889753535102447,-563.6622077361747,-894.6715455094507
79,0.1844733816463251,-705.2855975524528,-957.3242158152904
80,0.13973940097527046,-770.1274560526141,-1041.978185098697
81,0.15526459975021803,-609.3947331431949,-920.0065832544147
82,0.16658624597557692,-611.3825415551316,-926.8820433867603
83,0.15777909969998083,-713.5482741179242,-964.907380348099
84,0.14766707381371832,-949.7642108383512,-1127.5798520549674
85,0.15370762904226104,-761.6160164184967,-1036.2733517894824
86,0.17104702856319437,-604.7939064842016,-947.7934370807222
87,0.14601587773857141,-853.5763035129949,-1096.3806997406139
88,0.16867528679250066,-651.5187485337949,-953.9243761210986
89,0.14677619174272966,-751.1749895000632,-1001.4714609559135
90,0.17278590399588134,-733.0784119048964,-1011.0944284664777
91,0.167878919436266,-670.0631706955201,-1010.9974547111837
92,0.1340599874099783,-830.5836082777014,-1071.6461244307266
93,0.1587144717915086,-686.9038219143202,-961.2743550568765
94,0.13131632200269186,-782.494780514068,-1080.6021962200648
95,0.14916015065229776,-812.7754757188037,-1099.5647443536575
96,0.14400194709510494,-773.6558492277866,-998.5534481217488
97,0.15788180185800157,-795.8841770871979,-1077.1665366333755
98,0.15159909183374332,-639.0032228106887,-910.1724463111962
99,0.1645751321509441,-670.2440100853321,-944.2377734900922
100,0.1873012628458047,-621.2950565534237,-915.549871159786
