Timestep,Reward
10000,-500.0
20000,-500.0
30000,-500.0
40000,-496.0
50000,-500.0
60000,-477.5
70000,-481.2
80000,-436.95
90000,-424.05
100000,-425.6
110000,-427.55
120000,-390.85
130000,-385.6
140000,-275.95
150000,-207.35
160000,-165.85
170000,-139.65
180000,-132.35
190000,-124.0
200000,-122.05
210000,-115.15
220000,-99.55
230000,-118.1
240000,-117.9
250000,-104.25
260000,-93.4
270000,-118.6
280000,-97.95
290000,-90.55
300000,-107.85
310000,-97.05
320000,-95.95
330000,-361.6
340000,-133.5
350000,-128.15
360000,-106.0
370000,-108.55
380000,-105.9
390000,-109.4
400000,-108.9
410000,-118.4
420000,-101.7
430000,-99.7
440000,-116.2
450000,-113.05
460000,-94.9
470000,-97.45
480000,-106.7
490000,-108.4
500000,-117.95
510000,-112.75
520000,-101.25
530000,-128.1
540000,-121.45
550000,-106.0
560000,-113.05
570000,-126.05
580000,-131.6
590000,-124.25
600000,-107.2
610000,-112.45
620000,-120.0
630000,-115.3
640000,-95.45
650000,-104.6
660000,-93.55
670000,-98.85
680000,-99.05
690000,-95.55
700000,-105.8
710000,-100.0
720000,-96.5
730000,-117.95
740000,-106.05
750000,-116.3
760000,-108.6
770000,-130.4
780000,-121.95
790000,-107.65
800000,-106.05
810000,-105.2
820000,-108.9
830000,-117.25
840000,-121.05
850000,-117.35
860000,-106.3
870000,-103.35
880000,-112.2
890000,-105.65
900000,-116.75
910000,-106.95
920000,-100.65
930000,-119.6
940000,-114.3
950000,-112.65
960000,-98.9
970000,-101.85
980000,-107.8
990000,-117.0
1000000,-103.15
