generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.1969318685471969,-200.0,-200.0,-200.0
2,0.2645301255651904,-200.0,-200.0,-200.0
3,0.24912086947613535,-200.0,-200.0,-200.0
4,0.2468028265348956,-200.0,-200.0,-200.0
5,0.23944616829236043,-200.0,-200.0,-200.0
6,0.24808678559867978,-200.0,-200.0,-200.0
7,0.243254838149514,-200.0,-200.0,-200.0
8,0.3985944776918404,-200.0,-200.0,-200.0
9,0.3863787870710638,-200.0,-200.0,-200.0
10,1.746793438815857,-158.2,-199.16400000000002,-158.2
11,1.6717215111061006,-156.2,-199.12400000000002,-156.2
12,1.6194863886948463,-156.2,-198.93599999999998,-156.2
13,1.5636278128068484,-157.2,-198.732,-157.2
14,1.5031399343770997,-157.2,-198.592,-157.2
15,1.3450986334089283,-157.2,-197.82800000000003,-157.2
16,1.2390995172873864,-157.0,-198.012,-157.0
17,1.0973965699553858,-158.0,-197.97199999999998,-165.6
18,1.0082754067007942,-156.8,-197.792,-156.8
19,0.957458532638757,-156.8,-197.78799999999998,-156.8
20,0.9574224888282755,-156.8,-197.77599999999998,-156.8
21,0.9304319322266752,-156.6,-197.99199999999996,-156.6
22,1.2471892503851307,-119.4,-195.97199999999998,-119.4
23,1.1577964411278718,-120.6,-195.25599999999997,-120.6
24,1.1311027014582216,-120.0,-195.136,-120.0
25,1.1123763616869922,-119.6,-195.25599999999997,-119.6
26,1.1089457256419808,-117.6,-194.92,-117.6
27,1.0871561766800126,-116.6,-195.33199999999997,-116.6
28,1.1049765663495499,-116.0,-194.852,-116.0
29,1.0887268168598105,-115.8,-194.17199999999997,-115.8
30,1.072856325627071,-114.6,-193.78799999999998,-114.6
31,1.0446562421638756,-118.2,-193.99599999999998,-118.2
32,1.023829964075008,-115.6,-194.012,-115.6
33,0.9982613058702476,-115.6,-193.852,-115.6
34,1.0036060633926096,-114.8,-193.78400000000002,-114.8
35,1.004541617959679,-116.4,-193.95199999999997,-116.4
36,1.0024775696308172,-114.2,-193.644,-114.2
37,0.9959568881549243,-115.4,-193.86,-115.4
38,0.9911432147968476,-114.2,-193.62,-114.2
39,0.9744324560096885,-113.4,-193.388,-113.4
40,0.961680845105471,-113.0,-193.38,-113.0
41,0.9519240830308362,-115.4,-193.04,-115.4
42,0.8973359759114155,-114.2,-190.74,-114.2
43,0.8431877187078431,-114.8,-190.61199999999997,-114.8
44,0.7927615347981934,-113.4,-189.872,-113.4
45,0.7491852426131214,-113.4,-189.83599999999998,-113.4
46,0.7074886590154309,-114.4,-188.91199999999998,-114.4
47,0.6885644713308038,-113.0,-188.132,-113.0
48,0.6658437265436138,-112.6,-187.62400000000002,-112.8
49,0.6563151641000731,-114.4,-188.55200000000002,-114.4
50,0.6426989422538494,-113.8,-187.956,-113.8
51,0.6282604118675854,-115.0,-187.892,-115.0
52,0.6222111208622975,-113.0,-187.54800000000003,-113.0
53,0.612824282062775,-112.8,-187.03600000000003,-113.0
54,0.6052307463801124,-114.2,-187.488,-114.2
55,0.5891570963487371,-114.4,-186.512,-114.4
56,0.5667486243171842,-113.2,-184.688,-113.2
57,0.5555894208491773,-117.0,-186.15599999999998,-117.0
58,0.5449083135752646,-113.8,-184.74,-113.8
