generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.1584311634914409,-200.0,-200.0,-200.0
2,0.13944755678663856,-200.0,-200.0,-200.0
3,0.12899781550857245,-200.0,-200.0,-200.0
4,0.12522438208132314,-200.0,-200.0,-200.0
5,0.12384910891790216,-200.0,-200.0,-200.0
6,0.11857028390035002,-200.0,-200.0,-200.0
7,0.11487796012383551,-200.0,-200.0,-200.0
8,0.11446213090933481,-200.0,-200.0,-200.0
9,0.11430694466388311,-200.0,-200.0,-200.0
10,0.11510287489397503,-200.0,-200.0,-200.0
11,0.11026189038521922,-200.0,-200.0,-200.0
12,0.1089709624717008,-200.0,-200.0,-200.0
13,0.12047104665142333,-200.0,-200.0,-200.0
14,0.12898974371178232,-200.0,-200.0,-200.0
15,0.12236033182034213,-200.0,-200.0,-200.0
16,0.12161301256835921,-200.0,-200.0,-200.0
17,0.1272743748615696,-200.0,-200.0,-200.0
18,0.12490396080525891,-200.0,-200.0,-200.0
19,0.15545492169697764,-200.0,-200.0,-200.0
20,0.15129984789402245,-200.0,-200.0,-200.0
21,0.13730290044882434,-200.0,-200.0,-200.0
22,0.128830515769084,-200.0,-200.0,-200.0
23,0.12452236686749205,-200.0,-200.0,-200.0
24,0.11556838438743393,-200.0,-200.0,-200.0
25,0.13992193228543903,-200.0,-200.0,-200.0
26,0.12753234557534937,-200.0,-200.0,-200.0
27,0.14385652737368965,-200.0,-200.0,-200.0
28,0.1288048665517535,-200.0,-200.0,-200.0
29,0.13293944371632602,-200.0,-200.0,-200.0
30,0.12615554723730713,-200.0,-200.0,-200.0
31,0.17610150440793332,-200.0,-200.0,-200.0
32,0.15585857112679924,-200.0,-200.0,-200.0
33,0.13659245839896308,-200.0,-200.0,-200.0
34,0.12940339273553256,-200.0,-200.0,-200.0
35,0.12385335416066914,-200.0,-200.0,-200.0
36,0.10980299684984143,-200.0,-200.0,-200.0
37,0.10968716068300942,-200.0,-200.0,-200.0
38,0.11049190928344581,-200.0,-200.0,-200.0
39,0.10946947243147939,-200.0,-200.0,-200.0
40,0.15696719365531794,-200.0,-200.0,-200.0
41,0.14568741695721668,-200.0,-200.0,-200.0
42,0.13000206069926626,-200.0,-200.0,-200.0
43,0.1211868200056525,-200.0,-200.0,-200.0
44,0.12094194257148838,-200.0,-200.0,-200.0
45,0.12735759776299518,-200.0,-200.0,-200.0
46,0.21982039444455248,-200.0,-200.0,-200.0
47,0.2159067183694236,-200.0,-200.0,-200.0
48,0.21140290579388954,-200.0,-200.0,-200.0
49,0.20553840262839346,-200.0,-200.0,-200.0
50,0.2042814057006243,-200.0,-200.0,-200.0
51,0.20883401494439777,-200.0,-200.0,-200.0
52,0.2129366323606492,-200.0,-200.0,-200.0
53,0.365681185363355,-200.0,-200.0,-200.0
54,0.45543165555911114,-200.0,-200.0,-200.0
55,0.4303837235094506,-200.0,-200.0,-200.0
56,0.4524793927651822,-200.0,-200.0,-200.0
57,0.4572542988044672,-200.0,-200.0,-200.0
58,0.47248382049174814,-200.0,-200.0,-200.0
59,0.4805314092806764,-200.0,-200.0,-200.0
60,0.48411430107570724,-200.0,-200.0,-200.0
61,0.4601521256520405,-200.0,-200.0,-200.0
62,0.46004005680917953,-200.0,-200.0,-200.0
63,0.4820394142558948,-200.0,-200.0,-200.0
64,0.45556427647604075,-200.0,-200.0,-200.0
65,0.45555321433258367,-200.0,-200.0,-200.0
66,0.4716080315214347,-200.0,-200.0,-200.0
67,0.4690643904066173,-200.0,-200.0,-200.0
68,0.4335873723427481,-200.0,-200.0,-200.0
69,0.4093731658801364,-200.0,-200.0,-200.0
70,0.39978490489164104,-200.0,-200.0,-200.0
71,0.3853757633048488,-200.0,-200.0,-200.0
72,0.9182666128520984,-184.4,-199.428,-184.4
73,0.9982534463020756,-180.2,-199.292,-180.2
74,1.0979753793233566,-175.8,-199.204,-175.8
75,1.036024789413196,-180.2,-199.292,-180.2
76,1.0535408761430474,-173.0,-199.148,-173.0
77,1.0636376727607992,-177.2,-198.912,-177.2
78,1.0468767265257495,-173.8,-198.644,-173.8
79,1.5241748493128557,-133.8,-197.364,-133.8
80,1.419351500625869,-133.8,-196.73199999999997,-133.8
81,1.3796916719534618,-134.2,-196.65199999999996,-134.2
82,1.3272961956313305,-138.2,-196.456,-138.2
83,1.2776042409628614,-138.2,-196.5,-138.2
84,1.1825997963524373,-137.8,-196.53599999999997,-137.8
85,1.1221875816438338,-137.6,-196.14399999999998,-137.6
86,1.0874671435006997,-133.6,-196.27599999999998,-133.6
87,1.0484898758577021,-133.2,-195.47199999999998,-133.2
88,0.9883354710671586,-139.2,-194.36800000000002,-139.2
89,0.94360450140748,-137.0,-194.42,-137.0
90,0.9098431213449656,-134.4,-194.61599999999999,-134.4
91,0.8662607632020091,-133.6,-194.604,-133.6
92,0.8191208364485778,-133.4,-193.34400000000002,-133.4
93,0.7970604226839948,-141.2,-193.54,-141.2
94,0.7809958722450524,-133.0,-193.36,-133.0
95,0.7626391787987895,-134.0,-193.668,-134.0
96,0.6826478668337006,-142.0,-191.12800000000004,-142.0
97,0.6545760410176749,-133.2,-190.368,-133.2
98,0.6356408578038529,-137.2,-191.10799999999995,-137.2
99,0.6197512211476838,-133.8,-191.28400000000002,-133.8
100,0.5963518036875604,-136.8,-191.368,-136.8
