generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
51,0.28476214569508673,-76.8,-352.63599999999997,-76.8
52,0.2835536810473148,-77.4,-336.56399999999996,-77.4
53,0.35891022866419076,-86.2,-388.876,-102.4
54,0.30118827696689293,-79.4,-330.908,-79.4
55,0.37813687804760204,-77.2,-394.75199999999995,-104.6
56,0.31519778515407415,-76.6,-341.244,-105.4
57,0.326480154294632,-88.8,-375.412,-93.8
58,0.29847493260296404,-83.2,-326.216,-83.2
59,0.3096742117904744,-71.2,-359.14,-71.2
60,0.32947738138938,-83.4,-376.412,-93.2
61,0.2969559635769952,-76.8,-346.23199999999997,-94.4
62,0.28656956399545785,-75.6,-348.67199999999997,-98.0
63,0.2937989920930065,-80.6,-348.24799999999993,-80.6
64,0.2830324726351349,-89.2,-338.472,-93.2
65,0.26699842154345105,-84.4,-333.836,-84.4
66,0.2843895816111146,-81.6,-361.832,-107.6
67,0.26430697435529105,-86.2,-331.548,-95.2
68,0.28657603209122806,-83.4,-363.30400000000003,-108.8
69,0.2727800525356083,-85.4,-348.44800000000004,-85.4
70,0.2767243766592501,-87.4,-343.292,-87.4
71,0.25639354275204335,-88.6,-296.348,-92.2
72,0.2573761305960337,-76.6,-333.33600000000007,-92.8
73,0.24228845056150225,-83.0,-320.504,-83.0
74,0.23789605752710816,-93.4,-331.588,-102.8
75,0.24243474596295667,-93.4,-333.276,-96.4
76,0.23706785578010403,-89.8,-307.94800000000004,-89.8
77,0.24734674272728663,-89.6,-338.68799999999993,-101.6
78,0.29605743865115236,-91.4,-368.6360000000001,-113.2
79,0.25073136013398684,-84.0,-299.65200000000004,-101.2
80,0.24017732844950074,-91.8,-308.772,-101.4
81,0.26752785183366923,-97.8,-348.69199999999995,-97.8
82,0.23134221758470433,-93.4,-278.384,-100.4
83,0.20837210387279995,-94.0,-273.288,-104.2
84,0.20560312195273683,-91.2,-296.368,-104.0
85,0.21544389364718003,-93.6,-309.248,-93.6
86,0.19492601825489797,-93.2,-257.216,-93.2
87,0.1960597830091092,-95.4,-294.784,-98.8
88,0.19898105449035766,-87.6,-298.908,-95.8
89,0.18711636105258084,-90.8,-231.79199999999997,-90.8
90,0.18543771081107,-87.8,-280.82399999999996,-95.8
91,0.1830887299238761,-88.6,-259.61600000000004,-91.6
92,0.1919192290795951,-88.2,-287.052,-92.6
93,0.2041840390946112,-88.6,-298.26800000000003,-88.6
94,0.2007512362638395,-80.2,-290.772,-80.2
95,0.21038001962165118,-80.4,-302.68799999999993,-86.6
96,0.20743075938888828,-87.6,-296.752,-90.2
97,0.22679596689037906,-80.4,-320.56800000000004,-94.8
98,0.20290069696536067,-80.2,-236.088,-80.2
99,0.19506918909966353,-92.8,-248.12400000000002,-93.0
100,0.18937178538331226,-80.2,-272.76,-80.2
