gen,best_fitness,max_raw_reward,avg_raw_reward
1,0.11146196318898599,-1348.3721968552663,-1693.7346453501043
2,0.10639144492284272,-1036.6322269695843,-1479.8002245059747
3,0.10654109154973518,-934.725837348755,-1460.5849715761497
4,0.10844244929142512,-930.9882888670603,-1488.6407382786228
5,0.1445270932553037,-819.1586185271652,-1446.6180652117348
6,0.13457418612705288,-795.3570676792372,-1435.0302483822484
7,0.14000457011579054,-785.4443157691451,-1452.0465525179095
8,0.10213491553698525,-910.1031065491295,-1442.0928022664957
9,0.09863009908988092,-979.7711896488203,-1436.9729885391835
10,0.0846157235480471,-1013.0115839594188,-1354.306887636725
11,0.09171259614658808,-951.1812704618382,-1366.2598884395547
12,0.10557768778415003,-943.3072736117031,-1407.4449039703272
13,0.09314963063715878,-1022.1067279426783,-1425.3158186931737
14,0.10006309275716187,-986.5000505989598,-1418.5525935774049
15,0.09560474253393034,-982.3249358045821,-1424.2089389256978
16,0.0910376940292669,-954.8321151078675,-1368.2212079459814
17,0.10986426258199503,-962.7791104118384,-1397.9768490452188
18,0.10800470774095469,-959.5893712702797,-1409.5424930350302
19,0.10312066730305802,-973.2559766845341,-1341.1512993833662
20,0.08215880714873129,-965.3106728395954,-1294.0416104358087
21,0.1570579679446699,-889.4452118693902,-1274.7797586838494
22,0.09176077730952538,-899.3374481008562,-1336.9388155023005
23,0.10621761905033644,-791.6394409025944,-1285.8934587044794
24,0.09224070534233669,-947.0686251351705,-1362.0700676980448
25,0.12232004315216755,-841.7952300307413,-1321.1525751482861
26,0.1490280159625673,-729.9443688636535,-1345.8513268565534
27,0.10676703412147777,-868.229311414994,-1329.55326146789
28,0.12793645110843285,-794.0485182150135,-1319.726188496226
29,0.10563789938835011,-738.6022875457331,-1257.067069979067
30,0.1145480326049538,-714.686345493833,-1224.6650211891795
31,0.11291156338325833,-712.5351276796789,-1207.545817207409
32,0.08910197307597124,-779.0661827090192,-1182.770103460664
33,0.09752001248297093,-713.7009595925629,-1261.1154215547122
34,0.12523224020484855,-630.6518713115437,-1170.8305700503902
35,0.10384016298611454,-612.3548129769672,-1211.7771628661076
36,0.14318241554897693,-355.8055861748774,-1127.9487280429903
37,0.12464561640977553,-311.4394461242332,-1064.857527899777
38,0.12208750921018693,-228.70878549489294,-1090.5632788668304
39,0.2092476494377555,-162.08230723124686,-1116.331038749339
40,0.12381358764431098,-191.41068794331565,-979.3600393489294
41,0.11702777521760661,-82.34332057791198,-865.3963048133271
42,0.10850794440077127,-172.1500110511883,-916.1973117069757
43,0.08833777331423508,-28.74385835418398,-648.787402155446
44,0.09725043526254806,-106.26907369212884,-749.520749393859
45,0.09067953798201928,-26.917162432129498,-665.263103192178
46,0.09514421029818754,-112.70668036474918,-686.7784969887706
47,0.08768275348990195,-85.52789387384514,-631.6228661289605
48,0.0881374469638039,-53.1114590785646,-609.1039826684643
49,0.09868897742621689,-80.5994750568564,-757.3230690089229
50,0.09469197959519267,-81.2328739102679,-685.7224223535579
51,0.10337808813291403,-107.25517810512277,-704.3282049138683
52,0.08230783884942416,-89.24730042521617,-578.2543005195073
53,0.06565102658919345,-0.6716327718443396,-346.92325599521513
54,0.07493819497691512,-52.24834296937395,-510.3795405821553
55,0.07361183292548663,-52.23266417042432,-481.324241116814
56,0.08616748513621436,-75.34128251048728,-420.41294923748393
57,0.08481137428086595,-97.73744152603737,-617.6579336410301
58,0.0736017061724526,-56.51799251357971,-477.50358358336865
59,0.06793243120334616,-25.869247879182996,-388.7375517013292
60,0.07940682104065963,-121.91626886237623,-552.1011941871634
61,0.07676757010137597,-77.82295405260525,-498.6776063190905
62,0.06739018214110375,-53.395500322894534,-392.09395789888515
63,0.07435778466402931,-79.15057934957476,-487.57092085436017
64,0.06326907307877086,-27.227779647409204,-282.4094825165585
65,0.06781203408463006,-128.54030837438307,-414.54835865704933
66,0.05923706347964997,-105.19860417125456,-285.7151021499329
67,0.06491622808906486,-52.87598082791409,-341.9805261577439
68,0.07344080111644835,-129.93030323242002,-505.00089667800466
69,0.06884107810719393,-106.98632295483216,-449.7938477938027
70,0.06807516542198463,-77.25026652332174,-421.2747430023403
71,0.06174755741435105,-82.28964988439608,-278.0506425051354
72,0.061587652097794106,-80.66863317667794,-290.34690050575534
73,0.06092672325525056,-48.70604513347929,-273.5257417723562
74,0.07041959265024178,-134.3994155054552,-435.4932428697349
75,0.0814998869045302,-84.52374317888196,-418.28960890765086
76,0.07280771368149462,-133.14145484883366,-526.7253693619782
77,0.05931357952757074,-103.39416430186654,-272.84793010763656
78,0.05515122074324756,-51.07957052912393,-170.12608864530972
79,0.060769380834232396,-104.63467665442154,-300.53844984168137
80,0.05504110554109913,-24.360698878459175,-141.79243707564692
81,0.07216820303293285,-51.15269009727986,-435.97416432208223
82,0.06395206862403952,-78.5944835480635,-337.104643057501
83,0.058880059667834064,-26.42310697908595,-204.5485072317447
84,0.06786690334811393,-75.91850004511357,-423.6572376447171
85,0.05874919887609334,-51.02410777723539,-243.3588450073026
86,0.0644609314475392,-52.19703005272443,-331.2529305917173
87,0.0720595445686766,-103.57909439833892,-469.34872165237255
88,0.06447673585339364,-102.73795454949042,-376.5855644307847
89,0.062376525460167476,-81.23008075366594,-321.6819564456516
90,0.06249172332671214,-77.89192463469455,-345.03487840398
91,0.06347917808185921,-76.87698011739546,-334.8046404660147
92,0.05900055136628532,-51.04641589985416,-233.10668684640123
93,0.059147850428128104,-76.08097519008186,-257.7203840290627
94,0.05267385627313808,-24.95668508806426,-80.87585370010731
95,0.05580116162628848,-52.52380104745214,-157.7134587597986
96,0.06701545463106079,-75.42694319746029,-388.02781248906666
97,0.06448747123333792,-81.3121082147616,-367.5817949295605
98,0.06628083294059978,-50.29791665357975,-356.23741413665743
99,0.06791952302033724,-98.41870506685282,-364.79736258615617
100,0.05800915799903104,-51.5393562426877,-213.4283239167576
