generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.4150903445895343,-200.0,-200.0,-200.0
2,0.2992623624285,-200.0,-200.0,-200.0
3,0.24607561052555935,-200.0,-200.0,-200.0
4,0.2187749430175826,-200.0,-200.0,-200.0
5,0.19859957553234836,-200.0,-200.0,-200.0
6,0.1383519164132109,-200.0,-200.0,-200.0
7,0.12542813885624718,-200.0,-200.0,-200.0
8,0.12394373739231619,-200.0,-200.0,-200.0
9,0.11815054044574294,-200.0,-200.0,-200.0
10,0.1179606687538894,-200.0,-200.0,-200.0
11,0.1158369950053962,-200.0,-200.0,-200.0
12,0.11542330615938043,-200.0,-200.0,-200.0
13,0.11266826070052505,-200.0,-200.0,-200.0
14,0.11178668671637426,-200.0,-200.0,-200.0
15,0.11295072841533582,-200.0,-200.0,-200.0
16,0.11833283012179882,-200.0,-200.0,-200.0
17,0.11288820644067225,-200.0,-200.0,-200.0
18,0.11217465722023953,-200.0,-200.0,-200.0
19,0.11150846497983109,-200.0,-200.0,-200.0
20,0.10987383974673792,-200.0,-200.0,-200.0
21,0.10930167739907906,-200.0,-200.0,-200.0
22,0.10791466195538109,-200.0,-200.0,-200.0
23,0.10774404825765366,-200.0,-200.0,-200.0
24,0.1068489498358142,-200.0,-200.0,-200.0
25,0.10524888217435184,-200.0,-200.0,-200.0
26,0.11219049426267025,-200.0,-200.0,-200.0
27,0.10841117056232202,-200.0,-200.0,-200.0
28,0.1069005428312891,-200.0,-200.0,-200.0
29,0.10617317638706425,-200.0,-200.0,-200.0
30,0.10585545241723733,-200.0,-200.0,-200.0
31,0.10645465381679782,-200.0,-200.0,-200.0
32,0.10588956543953047,-200.0,-200.0,-200.0
33,0.1059898060057259,-200.0,-200.0,-200.0
34,0.10570444748092403,-200.0,-200.0,-200.0
35,0.1063109736954783,-200.0,-200.0,-200.0
36,0.10787295430466713,-200.0,-200.0,-200.0
37,0.10745806996171547,-200.0,-200.0,-200.0
38,0.10652194858455442,-200.0,-200.0,-200.0
39,0.1094233496817388,-200.0,-200.0,-200.0
40,0.1066189632224292,-200.0,-200.0,-200.0
41,0.108444190636216,-200.0,-200.0,-200.0
42,0.10601687650820453,-200.0,-200.0,-200.0
43,0.10550075995836646,-200.0,-200.0,-200.0
44,0.11291816658191318,-200.0,-200.0,-200.0
45,0.10867880035365174,-200.0,-200.0,-200.0
46,0.35350969377211205,-200.0,-200.0,-200.0
47,0.2600259205986722,-200.0,-200.0,-200.0
48,0.21463698062989034,-200.0,-200.0,-200.0
49,0.20765721540728202,-200.0,-200.0,-200.0
50,0.18930856719565398,-200.0,-200.0,-200.0
51,0.14626457851713479,-200.0,-200.0,-200.0
52,0.13801808160174672,-200.0,-200.0,-200.0
53,0.14740648644382232,-200.0,-200.0,-200.0
54,0.13338447228613254,-200.0,-200.0,-200.0
55,0.1372636641332478,-200.0,-200.0,-200.0
56,0.13486134611590117,-200.0,-200.0,-200.0
57,0.1339981760429642,-200.0,-200.0,-200.0
58,0.12425902389485485,-200.0,-200.0,-200.0
59,0.12611270379962608,-200.0,-200.0,-200.0
60,0.12362185126556968,-200.0,-200.0,-200.0
61,0.1257216066131877,-200.0,-200.0,-200.0
62,0.273102019545949,-200.0,-200.0,-200.0
63,0.24858840245187847,-200.0,-200.0,-200.0
64,0.2530547566199079,-200.0,-200.0,-200.0
65,0.24361506794531912,-200.0,-200.0,-200.0
66,0.2391215117316447,-200.0,-200.0,-200.0
67,0.22968880256958055,-200.0,-200.0,-200.0
68,0.22882334347654246,-200.0,-200.0,-200.0
69,0.2228301014704072,-200.0,-200.0,-200.0
70,0.22114440099972277,-200.0,-200.0,-200.0
71,0.34673867129648916,-200.0,-200.0,-200.0
72,0.3898486592791544,-200.0,-200.0,-200.0
73,0.3844279280747735,-200.0,-200.0,-200.0
74,0.3813699729349276,-200.0,-200.0,-200.0
75,0.3805287448694382,-200.0,-200.0,-200.0
76,0.38448004058940033,-200.0,-200.0,-200.0
77,0.36682190848623997,-200.0,-200.0,-200.0
78,0.3539202181716833,-200.0,-200.0,-200.0
79,0.34792714554106374,-200.0,-200.0,-200.0
80,0.34461403294554976,-200.0,-200.0,-200.0
81,0.3321503295488256,-200.0,-200.0,-200.0
82,0.7785309935280471,-189.4,-199.78799999999998,-189.4
83,0.8638034871960727,-178.6,-199.456,-178.6
84,0.8650300399522903,-178.6,-199.396,-178.6
85,1.28286851091143,-140.4,-198.136,-140.4
86,1.2481918768706386,-136.6,-197.796,-136.6
87,1.2183014827392131,-142.4,-197.972,-142.4
88,1.1831716156457315,-136.6,-197.576,-136.6
89,1.1453054625256853,-142.2,-197.408,-142.2
90,1.0530848778270419,-143.8,-196.55599999999998,-143.8
91,0.9670278280009634,-143.6,-196.524,-143.6
92,0.873337103893656,-150.2,-196.09199999999998,-150.2
93,0.7904379736148929,-150.0,-195.864,-150.0
94,0.7312470880689872,-143.2,-195.32,-143.2
95,0.6833380420530142,-148.4,-194.16,-148.4
96,0.6604335708344464,-142.8,-194.25599999999997,-142.8
97,0.638815801587313,-142.8,-193.55599999999998,-142.8
98,0.6251725421093111,-143.0,-193.028,-143.0
99,0.5721791540159091,-135.0,-191.136,-135.0
100,0.5585360351291437,-135.6,-190.688,-135.6
