generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.5697804939874139,-200.0,-200.0,-200.0
2,0.5017651218719625,-200.0,-200.0,-200.0
3,0.428697818659412,-200.0,-200.0,-200.0
4,0.35825983705468434,-200.0,-200.0,-200.0
5,0.31357883353433336,-200.0,-200.0,-200.0
6,0.22411292602308203,-200.0,-200.0,-200.0
7,0.16349035332524345,-200.0,-200.0,-200.0
8,0.13281323220768398,-200.0,-200.0,-200.0
9,0.12831179957488487,-200.0,-200.0,-200.0
10,0.1271485938697235,-200.0,-200.0,-200.0
11,0.12431602636027982,-200.0,-200.0,-200.0
12,0.12353775519496975,-200.0,-200.0,-200.0
13,0.12179548558056422,-200.0,-200.0,-200.0
14,0.14599600586620826,-200.0,-200.0,-200.0
15,0.2920875371829495,-200.0,-200.0,-200.0
16,0.29372522766895676,-200.0,-200.0,-200.0
17,0.26938135129499713,-200.0,-200.0,-200.0
18,0.2557192734269269,-200.0,-200.0,-200.0
19,0.24896783192183752,-200.0,-200.0,-200.0
20,0.2498305797968122,-200.0,-200.0,-200.0
21,0.23419666033900893,-200.0,-200.0,-200.0
22,0.24680533764109608,-200.0,-200.0,-200.0
23,0.2611276665751062,-200.0,-200.0,-200.0
24,0.266256304921496,-200.0,-200.0,-200.0
25,0.2595468344416547,-200.0,-200.0,-200.0
26,0.2576610232899637,-200.0,-200.0,-200.0
27,0.2447921972794087,-200.0,-200.0,-200.0
28,0.2297680885018556,-200.0,-200.0,-200.0
29,0.231599537376357,-200.0,-200.0,-200.0
30,0.2432742497911426,-200.0,-200.0,-200.0
31,0.2414504708013178,-200.0,-200.0,-200.0
32,0.238127668828149,-200.0,-200.0,-200.0
33,1.1047837264510658,-175.8,-199.516,-175.8
34,1.0969048489670232,-175.8,-199.516,-175.8
35,1.2629997359133955,-164.6,-199.292,-164.6
36,1.3466532667347926,-164.6,-199.292,-164.6
37,1.5071698517354797,-153.4,-199.06799999999998,-153.4
38,1.6892325901433807,-153.4,-199.06799999999998,-153.4
39,1.9735984449779944,-140.2,-198.804,-140.2
40,2.038635024576208,-151.4,-199.028,-151.4
41,2.182429687927621,-139.0,-198.78,-139.0
42,2.0886666612920575,-150.2,-199.00400000000002,-150.2
43,2.035152009834223,-150.2,-199.00400000000002,-150.2
44,1.8630776354886762,-150.2,-199.00400000000002,-150.2
45,1.8161597602882515,-150.2,-199.00400000000002,-150.2
46,1.666285815071684,-150.2,-198.908,-150.2
47,1.71963321487688,-137.2,-198.63199999999998,-137.2
48,1.6932759023622797,-148.4,-198.668,-148.4
49,1.7580703816115133,-135.4,-198.6,-135.4
50,1.72397012342594,-147.8,-198.65599999999998,-147.8
51,1.7262700195478728,-147.8,-198.66800000000003,-147.8
52,1.7000091429292787,-136.8,-198.43599999999998,-136.8
53,1.733397419314014,-136.8,-198.43599999999998,-136.8
54,1.6176446397564217,-149.8,-198.42800000000003,-149.8
55,1.5934797520144062,-149.8,-198.42399999999998,-149.8
56,1.567972794572041,-149.8,-198.428,-149.8
57,1.4527291090576224,-149.8,-198.06,-149.8
58,1.2928040435587078,-149.8,-197.084,-149.8
59,1.2088279800160298,-149.8,-197.076,-149.8
60,1.0771961157839132,-138.0,-194.824,-149.8
61,0.9312334843080154,-139.4,-195.0,-149.8
62,0.887809395550749,-136.8,-194.84,-137.2
63,0.841331794085494,-136.0,-194.888,-149.4
64,0.8280382716755399,-137.4,-194.856,-137.4
65,0.831105277776663,-138.0,-194.92,-149.4
66,0.84163474953859,-136.0,-194.88,-136.0
67,0.8183747180333828,-136.4,-193.628,-148.8
68,0.8035913487416881,-135.2,-193.93599999999998,-135.2
69,0.8326645924099936,-135.2,-193.65599999999998,-135.2
70,0.765951941764379,-136.8,-193.668,-151.8
71,0.7302653748151137,-136.4,-193.4,-139.4
72,0.7561809015613518,-124.2,-193.328,-124.2
73,0.7700593093507291,-126.4,-193.18,-126.4
74,0.7584242030693679,-136.8,-193.45199999999997,-139.6
75,0.7272463762611961,-129.2,-192.12400000000002,-139.6
76,0.740038862002717,-112.4,-191.024,-112.4
77,0.7639602656188957,-112.0,-190.804,-112.0
78,0.7355753347002486,-129.2,-191.71599999999998,-129.2
79,0.7168344772323026,-129.2,-192.136,-129.2
80,0.7096044156332011,-129.2,-191.68,-129.2
81,0.6679522946609276,-125.2,-190.112,-125.2
82,0.6456464671661333,-111.4,-189.504,-113.0
83,0.6432859852938615,-111.0,-188.488,-112.2
84,0.6164044262332451,-124.6,-189.196,-124.6
85,0.5962426550648736,-125.2,-189.11599999999999,-125.2
86,0.585436728347564,-124.6,-187.71599999999998,-124.6
87,0.556050781100428,-111.0,-186.18,-111.0
88,0.5406510765824646,-110.8,-186.388,-110.8
89,0.5472343020148738,-111.0,-186.65200000000002,-111.0
90,0.559712565677224,-118.4,-187.56400000000002,-118.4
91,0.575331280933924,-111.0,-186.15599999999998,-111.0
92,0.5687752009763194,-111.4,-185.68400000000003,-111.4
93,0.5493801818154372,-122.6,-185.53599999999997,-122.6
94,0.5291394800952873,-111.4,-183.312,-111.4
95,0.49396711873018617,-124.6,-183.356,-124.6
96,0.4489387131493757,-112.6,-181.544,-112.6
97,0.4377694427903516,-114.2,-181.412,-114.2
98,0.44006302694898114,-111.0,-178.81599999999997,-112.4
99,0.4185220945587793,-111.0,-177.5,-112.2
100,0.42810946741492123,-111.2,-178.192,-112.4
