(neat) PS D:\Git\ga_combine\source_code\multi_ppo_cartpole_4.5M> python ppo_cartpole_4.5M.py
=== Starting E2E PPO Vision Baseline (Strict Time-Equivalent) Tests ===
Target Score: 495.0 | Max Steps Allowed: 4500000


--- Running Seed 101 (1/5) with 16 parallel workers ---
    [Progress] Steps: 640000 | Elapsed: 894.4s | Recent 20-Ep Avg Reward: 54.5
    [Progress] Steps: 650000 | Elapsed: 907.1s | Recent 20-Ep Avg Reward: 44.6
    [Progress] Steps: 660000 | Elapsed: 919.8s | Recent 20-Ep Avg Reward: 44.6
    [Progress] Steps: 670000 | Elapsed: 932.8s | Recent 20-Ep Avg Reward: 40.2
    [Progress] Steps: 680000 | Elapsed: 950.9s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 690000 | Elapsed: 963.9s | Recent 20-Ep Avg Reward: 47.8
    [Progress] Steps: 700000 | Elapsed: 976.8s | Recent 20-Ep Avg Reward: 47.9
    [Progress] Steps: 710000 | Elapsed: 989.6s | Recent 20-Ep Avg Reward: 44.1
    [Progress] Steps: 720000 | Elapsed: 1002.5s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 730000 | Elapsed: 1020.5s | Recent 20-Ep Avg Reward: 53.7
    [Progress] Steps: 740000 | Elapsed: 1033.3s | Recent 20-Ep Avg Reward: 44.6
    [Progress] Steps: 750000 | Elapsed: 1045.7s | Recent 20-Ep Avg Reward: 49.0
    [Progress] Steps: 760000 | Elapsed: 1058.5s | Recent 20-Ep Avg Reward: 50.0
    [Progress] Steps: 770000 | Elapsed: 1071.2s | Recent 20-Ep Avg Reward: 50.2
    [Progress] Steps: 780000 | Elapsed: 1089.5s | Recent 20-Ep Avg Reward: 37.5
    [Progress] Steps: 790000 | Elapsed: 1102.3s | Recent 20-Ep Avg Reward: 46.1
    [Progress] Steps: 800000 | Elapsed: 1115.1s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 810000 | Elapsed: 1128.1s | Recent 20-Ep Avg Reward: 45.5
    [Progress] Steps: 820000 | Elapsed: 1146.5s | Recent 20-Ep Avg Reward: 46.6
    [Progress] Steps: 830000 | Elapsed: 1159.8s | Recent 20-Ep Avg Reward: 48.0
    [Progress] Steps: 840000 | Elapsed: 1172.7s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 850000 | Elapsed: 1185.8s | Recent 20-Ep Avg Reward: 39.4
    [Progress] Steps: 860000 | Elapsed: 1199.1s | Recent 20-Ep Avg Reward: 41.3
    [Progress] Steps: 870000 | Elapsed: 1217.6s | Recent 20-Ep Avg Reward: 47.2
    [Progress] Steps: 880000 | Elapsed: 1230.5s | Recent 20-Ep Avg Reward: 46.5
    [Progress] Steps: 890000 | Elapsed: 1243.2s | Recent 20-Ep Avg Reward: 48.1
    [Progress] Steps: 900000 | Elapsed: 1256.0s | Recent 20-Ep Avg Reward: 47.1
    [Progress] Steps: 910000 | Elapsed: 1273.8s | Recent 20-Ep Avg Reward: 50.9
    [Progress] Steps: 920000 | Elapsed: 1286.6s | Recent 20-Ep Avg Reward: 47.7
    [Progress] Steps: 930000 | Elapsed: 1299.4s | Recent 20-Ep Avg Reward: 44.4
    [Progress] Steps: 940000 | Elapsed: 1311.9s | Recent 20-Ep Avg Reward: 49.1
    [Progress] Steps: 950000 | Elapsed: 1324.7s | Recent 20-Ep Avg Reward: 44.0
    [Progress] Steps: 960000 | Elapsed: 1342.7s | Recent 20-Ep Avg Reward: 41.4
    [Progress] Steps: 970000 | Elapsed: 1355.6s | Recent 20-Ep Avg Reward: 41.2
    [Progress] Steps: 980000 | Elapsed: 1368.5s | Recent 20-Ep Avg Reward: 40.1
    [Progress] Steps: 990000 | Elapsed: 1381.5s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 1000000 | Elapsed: 1399.8s | Recent 20-Ep Avg Reward: 45.5
    [Progress] Steps: 1010000 | Elapsed: 1412.6s | Recent 20-Ep Avg Reward: 49.4
    [Progress] Steps: 1020000 | Elapsed: 1425.1s | Recent 20-Ep Avg Reward: 48.1
    [Progress] Steps: 1030000 | Elapsed: 1437.8s | Recent 20-Ep Avg Reward: 43.9
