generation,individual_id,seed_value,raw_reward,shared_fitness
1,0,2100,-1607.3702164129354,0.040748611235961005
1,0,2069,-1615.201269688462,0.040748611235961005
1,0,2099,-1549.5453100393313,0.040748611235961005
1,0,2038,-1557.2784538540177,0.040748611235961005
1,0,2025,-1450.6617518315938,0.040748611235961005
1,1,2100,-1599.9943551877902,0.039531921899771845
1,1,2069,-1606.4514757751188,0.039531921899771845
1,1,2099,-1543.9604047717303,0.039531921899771845
1,1,2038,-1541.419344318205,0.039531921899771845
1,1,2025,-1521.1348426909008,0.039531921899771845
1,2,2100,-1549.8886665944274,0.04730964360064232
1,2,2069,-1552.6924724246949,0.04730964360064232
1,2,2099,-1446.3700436134886,0.04730964360064232
1,2,2038,-1361.8344695693957,0.04730964360064232
1,2,2025,-1469.3137705563395,0.04730964360064232
1,3,2100,-1065.5543852283265,0.07795381236032152
1,3,2069,-887.5879719223551,0.07795381236032152
1,3,2099,-893.7217294183042,0.07795381236032152
1,3,2038,-1195.4888183611006,0.07795381236032152
1,3,2025,-1587.6314952607393,0.07795381236032152
1,4,2100,-1456.1240682275215,0.039502412112475946
1,4,2069,-1447.2167788349464,0.039502412112475946
1,4,2099,-1372.9170580609205,0.039502412112475946
1,4,2038,-1415.5366557257253,0.039502412112475946
1,4,2025,-1799.7903710756314,0.039502412112475946
1,5,2100,-1374.2407999816044,0.04290154093799483
1,5,2069,-1367.8981039219316,0.04290154093799483
1,5,2099,-1355.8284117539222,0.04290154093799483
1,5,2038,-1399.223080122933,0.04290154093799483
1,5,2025,-1804.270736342849,0.04290154093799483
1,6,2100,-1539.9370079661994,0.04566562928814054
1,6,2069,-1545.4862915488595,0.04566562928814054
1,6,2099,-1479.0249188036278,0.04566562928814054
1,6,2038,-1508.0607278263203,0.04566562928814054
1,6,2025,-1445.4549199461003,0.04566562928814054
1,7,2100,-1057.2759340063078,0.06300756815163695
1,7,2069,-1264.2655739776023,0.06300756815163695
1,7,2099,-1070.85216327067,0.06300756815163695
1,7,2038,-1149.487389667096,0.06300756815163695
1,7,2025,-1698.6132775159897,0.06300756815163695
1,8,2100,-1603.4376274168264,0.050160965622494356
1,8,2069,-1610.4108268158536,0.050160965622494356
1,8,2099,-1206.223112119716,0.050160965622494356
1,8,2038,-1198.3359873658255,0.050160965622494356
1,8,2025,-1557.8671557849293,0.050160965622494356
1,9,2100,-1598.0250433815702,0.04272860534067144
1,9,2069,-1605.110135174557,0.04272860534067144
1,9,2099,-1543.376888007455,0.04272860534067144
1,9,2038,-1545.4385578951562,0.04272860534067144
1,9,2025,-1409.7765621133838,0.04272860534067144
1,10,2100,-1375.0119255412544,0.03779509634626195
1,10,2069,-1391.1634928831,0.03779509634626195
1,10,2099,-1519.1582036360358,0.03779509634626195
1,10,2038,-1530.741826475384,0.03779509634626195
1,10,2025,-1930.6436222853354,0.03779509634626195
1,11,2100,-1561.0066099887563,0.044878966382044874
1,11,2069,-1563.8725517812006,0.044878966382044874
1,11,2099,-1518.4604565981726,0.044878966382044874
1,11,2038,-1517.9269591324935,0.044878966382044874
1,11,2025,-1410.102208807754,0.044878966382044874
1,12,2100,-1327.7997898937067,0.050196833182183716
1,12,2069,-1368.410210867886,0.050196833182183716
1,12,2099,-1166.890374596214,0.050196833182183716
1,12,2038,-1195.8372685422614,0.050196833182183716
1,12,2025,-1866.1614915818705,0.050196833182183716
1,13,2100,-1639.287893899088,0.0408369073655924
1,13,2069,-1647.318711896231,0.0408369073655924
1,13,2099,-1549.195666661164,0.0408369073655924
1,13,2038,-1555.5034126206388,0.0408369073655924
1,13,2025,-1411.0086917209228,0.0408369073655924
1,14,2100,-1555.4964753558536,0.04722936395931769
1,14,2069,-1559.2648031079475,0.04722936395931769
1,14,2099,-1470.1659739091708,0.04722936395931769
1,14,2038,-1415.9232407408083,0.04722936395931769
1,14,2025,-1416.525604571343,0.04722936395931769
1,15,2100,-1625.896532128472,0.043336096546727196
1,15,2069,-1632.229310058052,0.043336096546727196
1,15,2099,-1526.8363583875105,0.043336096546727196
1,15,2038,-1492.186632739535,0.043336096546727196
1,15,2025,-1380.5389691922317,0.043336096546727196
1,16,2100,-1744.3223819851878,0.015592538201943118
1,16,2069,-1739.4692319751973,0.015592538201943118
1,16,2099,-1694.1908303049902,0.015592538201943118
1,16,2038,-1739.1929352882146,0.015592538201943118
1,16,2025,-1918.6052198935151,0.015592538201943118
1,17,2100,-1633.8189603627536,0.04131922887220893
1,17,2069,-1643.0444717417383,0.04131922887220893
1,17,2099,-1545.34557577156,0.04131922887220893
1,17,2038,-1545.4514198576815,0.04131922887220893
1,17,2025,-1406.674570101566,0.04131922887220893
1,18,2100,-1560.6034263497095,0.03095385915277674
1,18,2069,-1555.5459741090262,0.03095385915277674
1,18,2099,-1519.9582744995319,0.03095385915277674
1,18,2038,-1564.1222856582715,0.03095385915277674
1,18,2025,-1799.9069402608354,0.03095385915277674
1,19,2100,-1607.2316249039916,0.04480637066842248
1,19,2069,-1613.8559234130587,0.04480637066842248
1,19,2099,-1539.468814106873,0.04480637066842248
1,19,2038,-1541.0109989792816,0.04480637066842248
1,19,2025,-1342.5288762103514,0.04480637066842248
1,20,2100,-1425.9322242171124,0.058660802970899525
1,20,2069,-1454.9854908092357,0.058660802970899525
1,20,2099,-1084.4253212255906,0.058660802970899525
1,20,2038,-953.8895807574726,0.058660802970899525
1,20,2025,-1651.631069472504,0.058660802970899525
1,21,2100,-1164.6662515107898,0.05642281251779222
1,21,2069,-1140.09013841111,0.05642281251779222
1,21,2099,-1174.4285215328914,0.05642281251779222
1,21,2038,-1229.37913694476,0.05642281251779222
1,21,2025,-1811.2294922986794,0.05642281251779222
1,22,2100,-1644.6852673919752,0.02274267869431047
1,22,2069,-1638.042828644502,0.02274267869431047
1,22,2099,-1588.7631236801683,0.02274267869431047
1,22,2038,-1640.380367933681,0.02274267869431047
1,22,2025,-1909.34766866824,0.02274267869431047
1,23,2100,-1233.5984709440015,0.06122147765639292
1,23,2069,-1349.4477962374942,0.06122147765639292
1,23,2099,-1272.9375727927938,0.06122147765639292
1,23,2038,-1039.8331661128436,0.06122147765639292
1,23,2025,-1619.9324312204683,0.06122147765639292
1,24,2100,-1634.8605075682003,0.04425610729035019
1,24,2069,-1642.804693622941,0.04425610729035019
1,24,2099,-1542.6115146884613,0.04425610729035019
1,24,2038,-1543.9437620870017,0.04425610729035019
1,24,2025,-1306.1352515355745,0.04425610729035019
1,25,2100,-1575.133831229614,0.05770929647256216
1,25,2069,-1579.6632412203612,0.05770929647256216
1,25,2099,-1073.6659602096738,0.05770929647256216
1,25,2038,-945.4396496605641,0.05770929647256216
1,25,2025,-1504.223355676396,0.05770929647256216
1,26,2100,-1168.5171544619639,0.06524546875322718
1,26,2069,-1167.266843225741,0.06524546875322718
1,26,2099,-1183.160671006952,0.06524546875322718
1,26,2038,-1189.0794293202716,0.06524546875322718
1,26,2025,-1588.458851361902,0.06524546875322718
1,27,2100,-1533.0674979083112,0.06395713912228755
1,27,2069,-1538.798544449758,0.06395713912228755
1,27,2099,-946.7459847171392,0.06395713912228755
1,27,2038,-893.1730401338259,0.06395713912228755
1,27,2025,-1483.2136691362048,0.06395713912228755
1,28,2100,-1364.9701723612623,0.06181422078844497
1,28,2069,-1371.2564348593578,0.06181422078844497
1,28,2099,-1064.6410652577295,0.06181422078844497
1,28,2038,-946.429365415143,0.06181422078844497
1,28,2025,-1667.5847604671026,0.06181422078844497
1,29,2100,-1199.6982799389914,0.0522427052672328
1,29,2069,-1370.988058098679,0.0522427052672328
1,29,2099,-1337.7218676732427,0.0522427052672328
1,29,2038,-1184.9502994046888,0.0522427052672328
1,29,2025,-1832.850176284173,0.0522427052672328
1,30,2100,-1530.4567100679074,0.040380115087508384
1,30,2069,-1536.28531903749,0.040380115087508384
1,30,2099,-1310.4808829816507,0.040380115087508384
1,30,2038,-1375.862889594456,0.040380115087508384
1,30,2025,-1774.3375853858922,0.040380115087508384
1,31,2100,-1535.6617681817447,0.042663253160857235
1,31,2069,-1541.7345775464764,0.042663253160857235
1,31,2099,-1212.3645566734106,0.042663253160857235
1,31,2038,-1305.6028784703842,0.042663253160857235
1,31,2025,-1776.9691249430277,0.042663253160857235
1,32,2100,-900.8955504271914,0.06634451687474431
1,32,2069,-1329.984924474738,0.06634451687474431
1,32,2099,-933.9343385339149,0.06634451687474431
1,32,2038,-1354.3399042904941,0.06634451687474431
1,32,2025,-1702.6254257876983,0.06634451687474431
1,33,2100,-1459.1482622671804,0.06295699891905208
1,33,2069,-1477.3694808486412,0.06295699891905208
1,33,2099,-1219.2105497351774,0.06295699891905208
1,33,2038,-1209.466239805164,0.06295699891905208
1,33,2025,-1269.8303998903098,0.06295699891905208
1,34,2100,-1483.4961894654712,0.04713400475475949
1,34,2069,-1510.899615049098,0.04713400475475949
1,34,2099,-1406.0801176779905,0.04713400475475949
1,34,2038,-1405.4403293691826,0.04713400475475949
1,34,2025,-1556.3120701902922,0.04713400475475949
1,35,2100,-1611.5759253718875,0.043784023996054605
1,35,2069,-1618.689156090749,0.043784023996054605
1,35,2099,-1533.7285414175099,0.043784023996054605
1,35,2038,-1525.1344597069685,0.043784023996054605
1,35,2025,-1367.3950646078192,0.043784023996054605
1,36,2100,-1182.5346777574696,0.0586304541761804
1,36,2069,-1170.21623605403,0.0586304541761804
1,36,2099,-1161.5635769330715,0.0586304541761804
1,36,2038,-1218.7716574282297,0.0586304541761804
1,36,2025,-1702.0641307706924,0.0586304541761804
1,37,2100,-1602.7815222107129,0.04145292495424976
1,37,2069,-1610.0504955221747,0.04145292495424976
1,37,2099,-1537.0933628541407,0.04145292495424976
1,37,2038,-1559.6593954066543,0.04145292495424976
1,37,2025,-1442.0595965633227,0.04145292495424976
1,38,2100,-1620.8039005209741,0.04102839039930394
1,38,2069,-1627.4468157401784,0.04102839039930394
1,38,2099,-1554.7082983980097,0.04102839039930394
1,38,2038,-1560.9186422188782,0.04102839039930394
1,38,2025,-1431.0212419720124,0.04102839039930394
1,39,2100,-1589.5746982822634,0.04156100457091
1,39,2069,-1596.5725799307406,0.04156100457091
1,39,2099,-1544.65622317896,0.04156100457091
1,39,2038,-1545.878599403089,0.04156100457091
1,39,2025,-1454.9011995204537,0.04156100457091
1,40,2100,-1608.605088005483,0.04253515184119955
1,40,2069,-1614.4546032745404,0.04253515184119955
1,40,2099,-1443.0218053089502,0.04253515184119955
1,40,2038,-1475.2127212344803,0.04253515184119955
1,40,2025,-1531.5690261883092,0.04253515184119955
1,41,2100,-1335.920006203489,0.05030543613259069
1,41,2069,-1375.8705902350262,0.05030543613259069
1,41,2099,-1341.298584986009,0.05030543613259069
