generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
64,0.11205165389148919,-7.167728397153261e-05,-0.5094631119412762,-0.00520194380181479
65,0.11394317654529887,-0.00012492560219326578,-0.7209727708979473,-0.004091126593278224
66,0.11260818797611372,-0.0002741641200997666,-0.8749120352065407,-0.007001183292841934
67,0.11200706080766572,-0.0001262041074159986,-0.7581930781832285,-0.0011258198103570667
68,0.11283715904070149,-0.00030253658202289625,-0.8506581223435349,-0.012239052943970999
69,0.11461055690216213,-0.0003093801474233576,-0.4016313307586667,-0.0018673841601715264
70,0.11200217012302928,-8.023071772087105e-05,-0.6635349181702128,-0.002906598033571823
71,0.11180207913813701,-6.664768650934988e-05,-0.7722728650060389,-0.0011789319636805514
72,0.1142777176608264,-5.6513653996740375e-05,-0.4443719642486119,-0.008173108890532823
73,0.1152567974568993,-5.2321851848212516e-05,-0.7518171585458692,-0.0010666289759112297
74,0.11656008749793545,-5.8761094763147276e-05,-0.8199291872721958,-5.8761094763147276e-05
75,0.11444380416939744,-0.00017954256196265117,-0.5907316856965649,-0.009027253041437987
76,0.11333966209089794,-4.467364576844704e-05,-0.6461650487300699,-0.008221402404860518
77,0.11252537523462396,-5.830603490813408e-05,-0.48238159719793033,-0.008150149269594214
78,0.11837411757327722,-5.759564219162204e-05,-1.163078217418057,-0.0019248381531628371
79,0.11532164742573342,-4.589280506345566e-05,-0.5757877350391722,-0.0017898995203883173
80,0.11351974401050331,-9.90055145049062e-05,-0.5989200055541188,-0.00244641981208037
81,0.11324922059265714,-0.0001274250736868695,-0.4452186662797128,-0.002897174012922366
82,0.11298166902257005,-6.97910533141644e-05,-0.3689499832994079,-0.008315117223704298
83,0.11178625124093194,-0.00010116884646300134,-0.5075229041252244,-0.003015395843919533
84,0.11133394338445778,-0.00010836750252537365,-0.4009958146206415,-0.0030929148480900023
85,0.11643998524603216,-9.895879723835915e-05,-0.4381693501558708,-0.0006231868589380126
86,0.11545066518791261,-0.00012210874577879644,-0.3870850057234204,-0.0007428861080089452
87,0.11718105679568264,-9.887034174923652e-05,-0.750715548495872,-0.007442804405791495
88,0.11490198624986611,-0.00015836562011641353,-0.35828484248377185,-0.0007695073592189248
89,0.11463989882711452,-0.00014732640532100482,-0.46949164185016895,-0.002774002385412391
90,0.11317566867059418,-7.57804624570001e-05,-0.29992085649102734,-0.0025247860157372546
91,0.11377669018826006,-0.00013756493154969558,-0.4093340349104112,-0.0010995081732140019
92,0.12212417505880961,-0.00014465983498285868,-0.5104832072551797,-0.0016866128488572112
93,0.11676147574241252,-0.0019684287326371423,-0.8130821637088675,-0.0019684287326371423
94,0.11553883769685709,-0.0011527238233364646,-0.2872528227741807,-0.0015961660192087349
95,0.11421993062531702,-0.0008537943952483887,-0.34821715738873676,-0.0016001820087523867
96,0.11660050312734165,-0.0003772674545401861,-0.4467681441006836,-0.0003772674545401861
97,0.11404553632849937,-0.0004401041679042081,-0.4005448559580559,-0.00044557946031143663
98,0.1119646566069279,-0.00038885858723614687,-0.41232241181491935,-0.00038885858723614687
99,0.11706365346904948,-0.0003812103405363344,-0.3267258048060976,-0.004463035335592315
100,0.11216136651671185,-0.0003810355874229521,-0.36408221601145313,-0.004461541741711351
